DT,Home,Away,Home_points,Away_points,season,country,league
2011-03-08 18:10:00,Pardubice,Zlin,6.0,2.0,2010-2011,czech-republic,extraliga
2011-03-08 17:40:00,Vitkovice,Ceske Budejovice,1.0,3.0,2010-2011,czech-republic,extraliga
2011-03-07 18:10:00,Pardubice,Zlin,2.0,1.0,2010-2011,czech-republic,extraliga
2011-03-07 17:30:00,Vitkovice,Ceske Budejovice,3.0,0.0,2010-2011,czech-republic,extraliga
2011-03-06 19:00:00,Mlada Boleslav,Kometa Brno,5.0,2.0,2010-2011,czech-republic,extraliga
2011-03-06 18:10:00,Trinec,Litvinov,3.0,2.0,2010-2011,czech-republic,extraliga
2011-03-06 17:30:00,Kladno,Sparta Prague,5.0,0.0,2010-2011,czech-republic,extraliga
2011-03-06 17:00:00,Liberec,Slavia Prague,5.0,1.0,2010-2011,czech-republic,extraliga
2011-03-05 18:30:00,Liberec,Slavia Prague,4.0,5.0,2010-2011,czech-republic,extraliga
2011-03-05 17:00:00,Trinec,Litvinov,6.0,0.0,2010-2011,czech-republic,extraliga
2011-03-04 18:10:00,Ceske Budejovice,Vitkovice,5.0,0.0,2010-2011,czech-republic,extraliga
2011-03-04 18:00:00,Sparta Prague,Mlada Boleslav,2.0,0.0,2010-2011,czech-republic,extraliga
2011-03-04 17:30:00,Kladno,Kometa Brno,3.0,2.0,2010-2011,czech-republic,extraliga
2011-03-04 17:30:00,Zlin,Pardubice,2.0,4.0,2010-2011,czech-republic,extraliga
2011-03-03 18:10:00,Zlin,Pardubice,3.0,4.0,2010-2011,czech-republic,extraliga
2011-03-03 17:30:00,Ceske Budejovice,Vitkovice,1.0,3.0,2010-2011,czech-republic,extraliga
2011-03-01 18:10:00,Slavia Prague,Karlovy Vary,3.0,1.0,2010-2011,czech-republic,extraliga
2011-02-27 18:10:00,Plzen,Litvinov,3.0,4.0,2010-2011,czech-republic,extraliga
2011-02-27 18:00:00,Karlovy Vary,Slavia Prague,7.0,0.0,2010-2011,czech-republic,extraliga
2011-02-27 17:30:00,Mlada Boleslav,Kladno,4.0,2.0,2010-2011,czech-republic,extraliga
2011-02-27 17:00:00,Kometa Brno,Sparta Prague,4.0,1.0,2010-2011,czech-republic,extraliga
2011-02-26 19:40:00,Karlovy Vary,Slavia Prague,4.0,3.0,2010-2011,czech-republic,extraliga
2011-02-26 19:30:00,Plzen,Litvinov,4.0,0.0,2010-2011,czech-republic,extraliga
2011-02-25 18:00:00,Kometa Brno,Mlada Boleslav,5.0,1.0,2010-2011,czech-republic,extraliga
2011-02-25 18:00:00,Sparta Prague,Kladno,4.0,3.0,2010-2011,czech-republic,extraliga
2011-02-24 18:15:00,Slavia Prague,Karlovy Vary,3.0,1.0,2010-2011,czech-republic,extraliga
2011-02-24 17:40:00,Litvinov,Plzen,5.0,2.0,2010-2011,czech-republic,extraliga
2011-02-23 18:15:00,Slavia Prague,Karlovy Vary,4.0,3.0,2010-2011,czech-republic,extraliga
2011-02-23 17:40:00,Litvinov,Plzen,4.0,2.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Karlovy Vary,Sparta Prague,1.0,2.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Kladno,Litvinov,3.0,5.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Kometa Brno,Slavia Prague,1.0,5.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Liberec,Ceske Budejovice,5.0,2.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Pardubice,Mlada Boleslav,1.0,0.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Plzen,Zlin,1.0,0.0,2010-2011,czech-republic,extraliga
2011-02-20 18:10:00,Vitkovice,Trinec,5.0,4.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Ceske Budejovice,Karlovy Vary,2.0,1.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Kladno,Kometa Brno,1.0,5.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Litvinov,Liberec,4.0,3.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Mlada Boleslav,Slavia Prague,1.0,0.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Sparta Prague,Vitkovice,2.0,4.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Trinec,Plzen,4.0,0.0,2010-2011,czech-republic,extraliga
2011-02-18 18:10:00,Zlin,Pardubice,2.0,3.0,2010-2011,czech-republic,extraliga
2011-02-16 18:00:00,Karlovy Vary,Zlin,2.0,3.0,2010-2011,czech-republic,extraliga
2011-02-16 18:00:00,Pardubice,Kladno,7.0,3.0,2010-2011,czech-republic,extraliga
2011-02-16 18:00:00,Sparta Prague,Liberec,3.0,2.0,2010-2011,czech-republic,extraliga
2011-02-16 17:40:00,Plzen,Kometa Brno,4.0,1.0,2010-2011,czech-republic,extraliga
2011-02-16 17:30:00,Ceske Budejovice,Litvinov,5.0,2.0,2010-2011,czech-republic,extraliga
2011-02-16 17:30:00,Vitkovice,Mlada Boleslav,3.0,1.0,2010-2011,czech-republic,extraliga
2011-02-15 17:45:00,Slavia Prague,Trinec,2.0,1.0,2010-2011,czech-republic,extraliga
2011-02-06 18:10:00,Litvinov,Karlovy Vary,2.0,3.0,2010-2011,czech-republic,extraliga
2011-02-06 17:30:00,Kladno,Slavia Prague,3.0,4.0,2010-2011,czech-republic,extraliga
2011-02-06 17:30:00,Mlada Boleslav,Plzen,2.0,4.0,2010-2011,czech-republic,extraliga
2011-02-06 17:00:00,Kometa Brno,Pardubice,1.0,4.0,2010-2011,czech-republic,extraliga
2011-02-06 17:00:00,Sparta Prague,Ceske Budejovice,3.0,5.0,2010-2011,czech-republic,extraliga
2011-02-06 17:00:00,Trinec,Liberec,5.0,0.0,2010-2011,czech-republic,extraliga
2011-02-06 17:00:00,Zlin,Vitkovice,5.0,1.0,2010-2011,czech-republic,extraliga
2011-02-04 18:30:00,Liberec,Mlada Boleslav,3.0,0.0,2010-2011,czech-republic,extraliga
2011-02-04 18:10:00,Ceske Budejovice,Zlin,1.0,2.0,2010-2011,czech-republic,extraliga
2011-02-04 18:00:00,Pardubice,Slavia Prague,1.0,3.0,2010-2011,czech-republic,extraliga
2011-02-04 18:00:00,Sparta Prague,Litvinov,1.0,3.0,2010-2011,czech-republic,extraliga
2011-02-04 17:30:00,Plzen,Kladno,2.0,1.0,2010-2011,czech-republic,extraliga
2011-02-04 17:30:00,Vitkovice,Kometa Brno,5.0,0.0,2010-2011,czech-republic,extraliga
2011-02-03 18:10:00,Karlovy Vary,Trinec,2.0,4.0,2010-2011,czech-republic,extraliga
2011-02-01 18:15:00,Slavia Prague,Plzen,4.0,3.0,2010-2011,czech-republic,extraliga
2011-02-01 18:10:00,Pardubice,Vitkovice,4.0,0.0,2010-2011,czech-republic,extraliga
2011-02-01 18:00:00,Kometa Brno,Ceske Budejovice,2.0,5.0,2010-2011,czech-republic,extraliga
2011-02-01 17:30:00,Kladno,Liberec,0.0,3.0,2010-2011,czech-republic,extraliga
2011-02-01 17:30:00,Mlada Boleslav,Karlovy Vary,5.0,3.0,2010-2011,czech-republic,extraliga
2011-02-01 17:30:00,Zlin,Sparta Prague,3.0,0.0,2010-2011,czech-republic,extraliga
2011-02-01 17:00:00,Trinec,Litvinov,1.0,3.0,2010-2011,czech-republic,extraliga
2011-01-30 18:10:00,Litvinov,Zlin,3.0,1.0,2010-2011,czech-republic,extraliga
2011-01-30 17:30:00,Plzen,Pardubice,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-30 17:00:00,Ceske Budejovice,Trinec,4.0,1.0,2010-2011,czech-republic,extraliga
2011-01-30 17:00:00,Liberec,Kometa Brno,5.0,2.0,2010-2011,czech-republic,extraliga
2011-01-30 17:00:00,Sparta Prague,Mlada Boleslav,4.0,2.0,2010-2011,czech-republic,extraliga
2011-01-30 17:00:00,Vitkovice,Kladno,2.0,1.0,2010-2011,czech-republic,extraliga
2011-01-30 16:00:00,Karlovy Vary,Slavia Prague,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-28 18:40:00,Kometa Brno,Sparta Prague,1.0,0.0,2010-2011,czech-republic,extraliga
2011-01-28 18:15:00,Slavia Prague,Liberec,2.0,1.0,2010-2011,czech-republic,extraliga
2011-01-28 18:00:00,Pardubice,Ceske Budejovice,1.0,0.0,2010-2011,czech-republic,extraliga
2011-01-28 17:30:00,Kladno,Karlovy Vary,0.0,4.0,2010-2011,czech-republic,extraliga
2011-01-28 17:30:00,Mlada Boleslav,Litvinov,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-28 17:00:00,Trinec,Zlin,7.0,1.0,2010-2011,czech-republic,extraliga
2011-01-27 18:10:00,Plzen,Vitkovice,3.0,1.0,2010-2011,czech-republic,extraliga
2011-01-25 18:00:00,Sparta Prague,Litvinov,1.0,4.0,2010-2011,czech-republic,extraliga
2011-01-23 18:10:00,Litvinov,Plzen,1.0,0.0,2010-2011,czech-republic,extraliga
2011-01-23 17:00:00,Ceske Budejovice,Kladno,2.0,1.0,2010-2011,czech-republic,extraliga
2011-01-23 17:00:00,Pardubice,Liberec,3.0,5.0,2010-2011,czech-republic,extraliga
2011-01-23 17:00:00,Sparta Prague,Trinec,3.0,5.0,2010-2011,czech-republic,extraliga
2011-01-23 17:00:00,Zlin,Mlada Boleslav,2.0,1.0,2010-2011,czech-republic,extraliga
2011-01-23 16:00:00,Karlovy Vary,Kometa Brno,2.0,4.0,2010-2011,czech-republic,extraliga
2011-01-23 15:00:00,Slavia Prague,Vitkovice,4.0,3.0,2010-2011,czech-republic,extraliga
2011-01-21 18:10:00,Sparta Prague,Slavia Prague,3.0,0.0,2010-2011,czech-republic,extraliga
2011-01-21 18:00:00,Kometa Brno,Zlin,2.0,4.0,2010-2011,czech-republic,extraliga
2011-01-21 18:00:00,Pardubice,Litvinov,4.0,2.0,2010-2011,czech-republic,extraliga
2011-01-21 17:30:00,Kladno,Trinec,4.0,6.0,2010-2011,czech-republic,extraliga
2011-01-21 17:30:00,Mlada Boleslav,Ceske Budejovice,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-21 17:30:00,Vitkovice,Karlovy Vary,4.0,2.0,2010-2011,czech-republic,extraliga
2011-01-20 18:10:00,Liberec,Plzen,1.0,3.0,2010-2011,czech-republic,extraliga
2011-01-18 18:10:00,Liberec,Vitkovice,4.0,2.0,2010-2011,czech-republic,extraliga
2011-01-18 18:00:00,Karlovy Vary,Pardubice,4.0,1.0,2010-2011,czech-republic,extraliga
2011-01-18 17:30:00,Ceske Budejovice,Slavia Prague,3.0,0.0,2010-2011,czech-republic,extraliga
2011-01-18 17:30:00,Litvinov,Kometa Brno,1.0,7.0,2010-2011,czech-republic,extraliga
2011-01-18 17:30:00,Plzen,Sparta Prague,2.0,0.0,2010-2011,czech-republic,extraliga
2011-01-18 17:30:00,Zlin,Kladno,3.0,0.0,2010-2011,czech-republic,extraliga
2011-01-18 17:00:00,Trinec,Mlada Boleslav,5.0,2.0,2010-2011,czech-republic,extraliga
2011-01-16 18:10:00,Pardubice,Trinec,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-16 17:30:00,Kladno,Sparta Prague,2.0,4.0,2010-2011,czech-republic,extraliga
2011-01-16 17:30:00,Plzen,Ceske Budejovice,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-16 17:00:00,Kometa Brno,Mlada Boleslav,1.0,2.0,2010-2011,czech-republic,extraliga
2011-01-16 17:00:00,Liberec,Karlovy Vary,7.0,1.0,2010-2011,czech-republic,extraliga
2011-01-16 17:00:00,Vitkovice,Litvinov,4.0,2.0,2010-2011,czech-republic,extraliga
2011-01-16 15:00:00,Slavia Prague,Zlin,3.0,4.0,2010-2011,czech-republic,extraliga
2011-01-14 18:10:00,Liberec,Zlin,7.0,5.0,2010-2011,czech-republic,extraliga
2011-01-14 18:00:00,Karlovy Vary,Plzen,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-14 17:30:00,Ceske Budejovice,Vitkovice,6.0,1.0,2010-2011,czech-republic,extraliga
2011-01-14 17:30:00,Litvinov,Slavia Prague,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-14 17:30:00,Mlada Boleslav,Kladno,3.0,4.0,2010-2011,czech-republic,extraliga
2011-01-14 17:00:00,Trinec,Kometa Brno,6.0,4.0,2010-2011,czech-republic,extraliga
2011-01-13 18:10:00,Sparta Prague,Pardubice,2.0,0.0,2010-2011,czech-republic,extraliga
2011-01-09 18:10:00,Slavia Prague,Kometa Brno,4.0,1.0,2010-2011,czech-republic,extraliga
2011-01-09 17:30:00,Litvinov,Kladno,3.0,1.0,2010-2011,czech-republic,extraliga
2011-01-09 17:30:00,Mlada Boleslav,Pardubice,6.0,8.0,2010-2011,czech-republic,extraliga
2011-01-09 17:00:00,Ceske Budejovice,Liberec,4.0,0.0,2010-2011,czech-republic,extraliga
2011-01-09 17:00:00,Sparta Prague,Karlovy Vary,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-09 17:00:00,Trinec,Vitkovice,6.0,1.0,2010-2011,czech-republic,extraliga
2011-01-09 17:00:00,Zlin,Plzen,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-07 18:30:00,Liberec,Litvinov,6.0,3.0,2010-2011,czech-republic,extraliga
2011-01-07 18:10:00,Plzen,Trinec,3.0,0.0,2010-2011,czech-republic,extraliga
2011-01-07 18:00:00,Kometa Brno,Kladno,1.0,3.0,2010-2011,czech-republic,extraliga
2011-01-07 18:00:00,Pardubice,Zlin,2.0,4.0,2010-2011,czech-republic,extraliga
2011-01-07 17:30:00,Vitkovice,Sparta Prague,4.0,3.0,2010-2011,czech-republic,extraliga
2011-01-06 18:15:00,Slavia Prague,Mlada Boleslav,5.0,2.0,2010-2011,czech-republic,extraliga
2011-01-06 18:10:00,Karlovy Vary,Ceske Budejovice,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-04 18:30:00,Liberec,Sparta Prague,3.0,2.0,2010-2011,czech-republic,extraliga
2011-01-04 18:10:00,Mlada Boleslav,Vitkovice,2.0,7.0,2010-2011,czech-republic,extraliga
2011-01-04 18:00:00,Kometa Brno,Plzen,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-04 17:30:00,Kladno,Pardubice,4.0,3.0,2010-2011,czech-republic,extraliga
2011-01-04 17:30:00,Litvinov,Ceske Budejovice,4.0,3.0,2010-2011,czech-republic,extraliga
2011-01-04 17:30:00,Zlin,Karlovy Vary,5.0,4.0,2010-2011,czech-republic,extraliga
2011-01-04 17:00:00,Trinec,Slavia Prague,5.0,3.0,2010-2011,czech-republic,extraliga
2011-01-02 18:10:00,Ceske Budejovice,Sparta Prague,2.0,1.0,2010-2011,czech-republic,extraliga
2011-01-02 17:30:00,Plzen,Mlada Boleslav,2.0,4.0,2010-2011,czech-republic,extraliga
2011-01-02 17:00:00,Vitkovice,Zlin,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-02 16:00:00,Karlovy Vary,Litvinov,4.0,1.0,2010-2011,czech-republic,extraliga
2011-01-02 15:00:00,Liberec,Trinec,2.0,3.0,2010-2011,czech-republic,extraliga
2011-01-02 15:00:00,Slavia Prague,Kladno,4.0,3.0,2010-2011,czech-republic,extraliga
2011-01-02 12:30:00,Pardubice,Kometa Brno,4.0,2.0,2010-2011,czech-republic,extraliga
2010-12-30 18:10:00,Slavia Prague,Pardubice,1.0,5.0,2010-2011,czech-republic,extraliga
2010-12-30 17:30:00,Ceske Budejovice,Zlin,4.0,0.0,2010-2011,czech-republic,extraliga
2010-12-30 17:30:00,Mlada Boleslav,Liberec,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-30 17:30:00,Vitkovice,Kometa Brno,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-30 17:00:00,Trinec,Karlovy Vary,4.0,3.0,2010-2011,czech-republic,extraliga
2010-12-29 18:10:00,Kladno,Plzen,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-28 18:30:00,Liberec,Kladno,4.0,2.0,2010-2011,czech-republic,extraliga
2010-12-28 18:15:00,Slavia Prague,Plzen,3.0,1.0,2010-2011,czech-republic,extraliga
2010-12-28 18:10:00,Litvinov,Trinec,6.0,3.0,2010-2011,czech-republic,extraliga
2010-12-28 18:00:00,Karlovy Vary,Mlada Boleslav,4.0,1.0,2010-2011,czech-republic,extraliga
2010-12-28 17:30:00,Ceske Budejovice,Kometa Brno,5.0,4.0,2010-2011,czech-republic,extraliga
2010-12-28 17:30:00,Vitkovice,Pardubice,2.0,1.0,2010-2011,czech-republic,extraliga
2010-12-26 18:40:00,Kometa Brno,Liberec,3.0,4.0,2010-2011,czech-republic,extraliga
2010-12-26 17:30:00,Kladno,Vitkovice,3.0,4.0,2010-2011,czech-republic,extraliga
2010-12-26 17:00:00,Pardubice,Plzen,1.0,2.0,2010-2011,czech-republic,extraliga
2010-12-26 17:00:00,Trinec,Ceske Budejovice,4.0,3.0,2010-2011,czech-republic,extraliga
2010-12-26 17:00:00,Zlin,Litvinov,7.0,2.0,2010-2011,czech-republic,extraliga
2010-12-26 15:00:00,Slavia Prague,Karlovy Vary,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-22 18:15:00,Slavia Prague,Liberec,7.0,1.0,2010-2011,czech-republic,extraliga
2010-12-22 18:00:00,Karlovy Vary,Kladno,3.0,4.0,2010-2011,czech-republic,extraliga
2010-12-22 17:40:00,Ceske Budejovice,Pardubice,1.0,3.0,2010-2011,czech-republic,extraliga
2010-12-22 17:30:00,Litvinov,Mlada Boleslav,3.0,5.0,2010-2011,czech-republic,extraliga
2010-12-22 17:30:00,Vitkovice,Plzen,6.0,4.0,2010-2011,czech-republic,extraliga
2010-12-22 17:30:00,Zlin,Trinec,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-21 18:10:00,Sparta Prague,Kometa Brno,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-12 18:10:00,Vitkovice,Slavia Prague,7.0,1.0,2010-2011,czech-republic,extraliga
2010-12-12 17:30:00,Kladno,Ceske Budejovice,4.0,0.0,2010-2011,czech-republic,extraliga
2010-12-12 17:30:00,Mlada Boleslav,Zlin,0.0,2.0,2010-2011,czech-republic,extraliga
2010-12-12 17:30:00,Plzen,Litvinov,3.0,4.0,2010-2011,czech-republic,extraliga
2010-12-12 17:00:00,Kometa Brno,Karlovy Vary,2.0,4.0,2010-2011,czech-republic,extraliga
2010-12-12 17:00:00,Pardubice,Liberec,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-12 17:00:00,Trinec,Sparta Prague,1.0,5.0,2010-2011,czech-republic,extraliga
2010-12-10 19:00:00,Zlin,Kometa Brno,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-10 18:15:00,Slavia Prague,Sparta Prague,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-10 18:00:00,Karlovy Vary,Vitkovice,3.0,4.0,2010-2011,czech-republic,extraliga
2010-12-10 17:30:00,Ceske Budejovice,Mlada Boleslav,10.0,2.0,2010-2011,czech-republic,extraliga
2010-12-10 17:30:00,Litvinov,Pardubice,3.0,1.0,2010-2011,czech-republic,extraliga
2010-12-10 17:00:00,Trinec,Kladno,2.0,1.0,2010-2011,czech-republic,extraliga
2010-12-09 18:10:00,Liberec,Plzen,5.0,6.0,2010-2011,czech-republic,extraliga
2010-12-07 18:15:00,Slavia Prague,Ceske Budejovice,4.0,1.0,2010-2011,czech-republic,extraliga
2010-12-07 18:00:00,Kometa Brno,Litvinov,4.0,1.0,2010-2011,czech-republic,extraliga
2010-12-07 18:00:00,Pardubice,Karlovy Vary,3.0,4.0,2010-2011,czech-republic,extraliga
2010-12-07 17:40:00,Sparta Prague,Plzen,4.0,3.0,2010-2011,czech-republic,extraliga
2010-12-07 17:30:00,Kladno,Zlin,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-07 17:30:00,Mlada Boleslav,Trinec,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-05 18:10:00,Litvinov,Vitkovice,3.0,1.0,2010-2011,czech-republic,extraliga
2010-12-05 17:30:00,Mlada Boleslav,Kometa Brno,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-05 17:00:00,Ceske Budejovice,Plzen,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-05 17:00:00,Sparta Prague,Kladno,6.0,3.0,2010-2011,czech-republic,extraliga
2010-12-05 17:00:00,Trinec,Pardubice,3.0,0.0,2010-2011,czech-republic,extraliga
2010-12-05 17:00:00,Zlin,Slavia Prague,3.0,1.0,2010-2011,czech-republic,extraliga
2010-12-05 16:00:00,Karlovy Vary,Liberec,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-03 18:10:00,Kometa Brno,Trinec,4.0,3.0,2010-2011,czech-republic,extraliga
2010-12-03 17:30:00,Kladno,Mlada Boleslav,2.0,1.0,2010-2011,czech-republic,extraliga
2010-12-03 17:30:00,Plzen,Karlovy Vary,5.0,4.0,2010-2011,czech-republic,extraliga
2010-12-03 17:30:00,Vitkovice,Ceske Budejovice,4.0,6.0,2010-2011,czech-republic,extraliga
2010-12-03 17:30:00,Zlin,Liberec,2.0,3.0,2010-2011,czech-republic,extraliga
2010-12-02 18:15:00,Slavia Prague,Litvinov,3.0,2.0,2010-2011,czech-republic,extraliga
2010-12-02 18:10:00,Pardubice,Sparta Prague,4.0,1.0,2010-2011,czech-republic,extraliga
2010-11-30 18:15:00,Slavia Prague,Kometa Brno,3.0,4.0,2010-2011,czech-republic,extraliga
2010-11-30 18:10:00,Liberec,Ceske Budejovice,3.0,1.0,2010-2011,czech-republic,extraliga
2010-11-30 18:00:00,Karlovy Vary,Sparta Prague,3.0,4.0,2010-2011,czech-republic,extraliga
2010-11-30 17:30:00,Kladno,Litvinov,1.0,5.0,2010-2011,czech-republic,extraliga
2010-11-30 17:30:00,Mlada Boleslav,Pardubice,2.0,4.0,2010-2011,czech-republic,extraliga
2010-11-30 17:30:00,Plzen,Zlin,4.0,1.0,2010-2011,czech-republic,extraliga
2010-11-30 17:30:00,Vitkovice,Trinec,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-28 18:10:00,Zlin,Pardubice,3.0,4.0,2010-2011,czech-republic,extraliga
2010-11-28 17:30:00,Litvinov,Liberec,0.0,1.0,2010-2011,czech-republic,extraliga
2010-11-28 17:30:00,Mlada Boleslav,Slavia Prague,2.0,3.0,2010-2011,czech-republic,extraliga
2010-11-28 17:00:00,Ceske Budejovice,Karlovy Vary,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-28 17:00:00,Kometa Brno,Kladno,3.0,0.0,2010-2011,czech-republic,extraliga
2010-11-28 17:00:00,Sparta Prague,Vitkovice,1.0,4.0,2010-2011,czech-republic,extraliga
2010-11-28 17:00:00,Trinec,Plzen,4.0,0.0,2010-2011,czech-republic,extraliga
2010-11-26 18:30:00,Liberec,Sparta Prague,4.0,1.0,2010-2011,czech-republic,extraliga
2010-11-26 18:10:00,Kometa Brno,Plzen,4.0,5.0,2010-2011,czech-republic,extraliga
2010-11-26 18:00:00,Pardubice,Kladno,5.0,2.0,2010-2011,czech-republic,extraliga
2010-11-26 17:30:00,Ceske Budejovice,Litvinov,4.0,6.0,2010-2011,czech-republic,extraliga
2010-11-26 17:30:00,Vitkovice,Mlada Boleslav,4.0,1.0,2010-2011,czech-republic,extraliga
2010-11-25 18:10:00,Karlovy Vary,Zlin,3.0,5.0,2010-2011,czech-republic,extraliga
2010-11-24 18:15:00,Slavia Prague,Trinec,4.0,3.0,2010-2011,czech-republic,extraliga
2010-11-23 18:00:00,Pardubice,Karlovy Vary,2.0,5.0,2010-2011,czech-republic,extraliga
2010-11-23 18:00:00,Sparta Prague,Zlin,0.0,4.0,2010-2011,czech-republic,extraliga
2010-11-23 17:30:00,Vitkovice,Liberec,5.0,4.0,2010-2011,czech-republic,extraliga
2010-11-21 18:30:00,Sparta Prague,Ceske Budejovice,3.0,4.0,2010-2011,czech-republic,extraliga
2010-11-21 18:10:00,Trinec,Liberec,3.0,4.0,2010-2011,czech-republic,extraliga
2010-11-21 17:30:00,Kladno,Slavia Prague,3.0,1.0,2010-2011,czech-republic,extraliga
2010-11-21 17:30:00,Litvinov,Karlovy Vary,0.0,2.0,2010-2011,czech-republic,extraliga
2010-11-21 17:30:00,Mlada Boleslav,Plzen,4.0,7.0,2010-2011,czech-republic,extraliga
2010-11-21 17:00:00,Kometa Brno,Pardubice,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-21 17:00:00,Zlin,Vitkovice,2.0,3.0,2010-2011,czech-republic,extraliga
2010-11-19 18:15:00,Slavia Prague,Pardubice,5.0,4.0,2010-2011,czech-republic,extraliga
2010-11-19 18:10:00,Kometa Brno,Vitkovice,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-19 18:00:00,Karlovy Vary,Trinec,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-19 17:30:00,Litvinov,Sparta Prague,2.0,1.0,2010-2011,czech-republic,extraliga
2010-11-19 17:30:00,Plzen,Kladno,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-19 17:30:00,Zlin,Ceske Budejovice,5.0,3.0,2010-2011,czech-republic,extraliga
2010-11-18 18:10:00,Liberec,Mlada Boleslav,0.0,6.0,2010-2011,czech-republic,extraliga
2010-11-17 18:00:00,Kometa Brno,Ceske Budejovice,4.0,3.0,2010-2011,czech-republic,extraliga
2010-11-17 17:30:00,Zlin,Sparta Prague,3.0,2.0,2010-2011,czech-republic,extraliga
2010-11-17 17:10:00,Mlada Boleslav,Karlovy Vary,9.0,5.0,2010-2011,czech-republic,extraliga
2010-11-17 17:00:00,Pardubice,Vitkovice,4.0,3.0,2010-2011,czech-republic,extraliga
2010-11-17 17:00:00,Trinec,Litvinov,10.0,1.0,2010-2011,czech-republic,extraliga
2010-11-16 17:30:00,Kladno,Liberec,5.0,3.0,2010-2011,czech-republic,extraliga
2010-11-16 17:30:00,Plzen,Slavia Prague,4.0,5.0,2010-2011,czech-republic,extraliga
2010-11-07 18:10:00,Ceske Budejovice,Trinec,5.0,6.0,2010-2011,czech-republic,extraliga
2010-11-07 17:30:00,Litvinov,Zlin,2.0,4.0,2010-2011,czech-republic,extraliga
2010-11-07 17:30:00,Plzen,Pardubice,3.0,4.0,2010-2011,czech-republic,extraliga
2010-11-07 17:00:00,Liberec,Kometa Brno,3.0,1.0,2010-2011,czech-republic,extraliga
2010-11-07 17:00:00,Sparta Prague,Mlada Boleslav,3.0,1.0,2010-2011,czech-republic,extraliga
2010-11-07 17:00:00,Vitkovice,Kladno,2.0,0.0,2010-2011,czech-republic,extraliga
2010-11-07 16:00:00,Karlovy Vary,Slavia Prague,3.0,5.0,2010-2011,czech-republic,extraliga
2010-11-05 19:10:00,Plzen,Vitkovice,4.0,2.0,2010-2011,czech-republic,extraliga
2010-11-05 18:30:00,Liberec,Slavia Prague,2.0,1.0,2010-2011,czech-republic,extraliga
2010-11-05 18:00:00,Karlovy Vary,Kladno,2.0,1.0,2010-2011,czech-republic,extraliga
2010-11-05 18:00:00,Kometa Brno,Sparta Prague,3.0,1.0,2010-2011,czech-republic,extraliga
2010-11-05 17:30:00,Mlada Boleslav,Litvinov,1.0,2.0,2010-2011,czech-republic,extraliga
2010-11-05 17:00:00,Trinec,Zlin,2.0,1.0,2010-2011,czech-republic,extraliga
2010-11-04 18:10:00,Pardubice,Ceske Budejovice,3.0,0.0,2010-2011,czech-republic,extraliga
2010-11-02 18:00:00,Karlovy Vary,Kometa Brno,4.0,1.0,2010-2011,czech-republic,extraliga
2010-11-02 18:00:00,Sparta Prague,Trinec,0.0,3.0,2010-2011,czech-republic,extraliga
