DT,Home,Away,Home_points,Away_points,season,country,league
2021-01-07 17:30:00,Bedzin,Rzeszow,1.0,3.0,2020-2021,poland,plusliga
2021-01-06 17:30:00,Jastrzebski,GKS Katowice,3.0,0.0,2020-2021,poland,plusliga
2021-01-05 17:30:00,Projekt Warszawa,Stal Nysa,3.0,2.0,2020-2021,poland,plusliga
2021-01-03 14:45:00,GKS Katowice,Belchatow,0.0,3.0,2020-2021,poland,plusliga
2020-12-30 20:30:00,Rzeszow,Jastrzebski,0.0,3.0,2020-2021,poland,plusliga
2020-12-30 17:30:00,Projekt Warszawa,Kedzierzyn-Kozle,1.0,3.0,2020-2021,poland,plusliga
2020-12-29 20:30:00,Belchatow,Czarni Radom,3.0,0.0,2020-2021,poland,plusliga
2020-12-23 20:30:00,Czarni Radom,Zawiercie,2.0,3.0,2020-2021,poland,plusliga
2020-12-23 17:30:00,Jastrzebski,Belchatow,3.0,2.0,2020-2021,poland,plusliga
2020-12-22 20:30:00,Slepsk Suwalki,Cuprum Gorzow,3.0,1.0,2020-2021,poland,plusliga
2020-12-22 17:30:00,Olsztyn,Kedzierzyn-Kozle,0.0,3.0,2020-2021,poland,plusliga
2020-12-22 17:00:00,GKS Katowice,Bedzin,3.0,1.0,2020-2021,poland,plusliga
2020-12-20 20:30:00,Rzeszow,Czarni Radom,3.0,0.0,2020-2021,poland,plusliga
2020-12-20 17:30:00,Stal Nysa,Belchatow,3.0,0.0,2020-2021,poland,plusliga
2020-12-20 14:45:00,Projekt Warszawa,Jastrzebski,2.0,3.0,2020-2021,poland,plusliga
2020-12-19 20:30:00,Cuprum Gorzow,GKS Katowice,2.0,3.0,2020-2021,poland,plusliga
2020-12-19 17:30:00,Bedzin,Olsztyn,0.0,3.0,2020-2021,poland,plusliga
2020-12-19 14:45:00,Kedzierzyn-Kozle,Gdansk,3.0,0.0,2020-2021,poland,plusliga
2020-12-18 20:30:00,Slepsk Suwalki,Zawiercie,0.0,3.0,2020-2021,poland,plusliga
2020-12-16 18:00:00,Jastrzebski,Bedzin,3.0,1.0,2020-2021,poland,plusliga
2020-12-16 17:30:00,Belchatow,Olsztyn,3.0,0.0,2020-2021,poland,plusliga
2020-12-15 20:30:00,Gdansk,Stal Nysa,3.0,0.0,2020-2021,poland,plusliga
2020-12-15 17:30:00,Zawiercie,Cuprum Gorzow,3.0,0.0,2020-2021,poland,plusliga
2020-12-14 17:30:00,Slepsk Suwalki,Rzeszow,3.0,1.0,2020-2021,poland,plusliga
2020-12-13 17:30:00,Jastrzebski,Kedzierzyn-Kozle,1.0,3.0,2020-2021,poland,plusliga
2020-12-12 17:30:00,Gdansk,Bedzin,3.0,0.0,2020-2021,poland,plusliga
2020-12-12 14:45:00,GKS Katowice,Zawiercie,3.0,1.0,2020-2021,poland,plusliga
2020-12-11 20:30:00,Czarni Radom,Stal Nysa,3.0,1.0,2020-2021,poland,plusliga
2020-12-09 17:30:00,Cuprum Gorzow,Rzeszow,3.0,1.0,2020-2021,poland,plusliga
2020-12-07 20:30:00,Bedzin,Zawiercie,1.0,3.0,2020-2021,poland,plusliga
2020-12-06 14:45:00,Rzeszow,GKS Katowice,3.0,0.0,2020-2021,poland,plusliga
2020-12-05 17:30:00,Cuprum Gorzow,Gdansk,2.0,3.0,2020-2021,poland,plusliga
2020-12-05 14:45:00,Zawiercie,Olsztyn,3.0,0.0,2020-2021,poland,plusliga
2020-12-04 20:30:00,Stal Nysa,Projekt Warszawa,2.0,3.0,2020-2021,poland,plusliga
2020-12-04 17:30:00,Kedzierzyn-Kozle,Belchatow,3.0,2.0,2020-2021,poland,plusliga
2020-12-03 17:30:00,Bedzin,Czarni Radom,1.0,3.0,2020-2021,poland,plusliga
2020-12-02 17:30:00,Rzeszow,Zawiercie,3.0,0.0,2020-2021,poland,plusliga
2020-12-01 17:30:00,Slepsk Suwalki,Olsztyn,1.0,3.0,2020-2021,poland,plusliga
2020-11-29 20:30:00,Stal Nysa,GKS Katowice,2.0,3.0,2020-2021,poland,plusliga
2020-11-29 17:30:00,Projekt Warszawa,Cuprum Gorzow,3.0,1.0,2020-2021,poland,plusliga
2020-11-29 14:45:00,Zawiercie,Belchatow,0.0,3.0,2020-2021,poland,plusliga
2020-11-28 20:30:00,Bedzin,Kedzierzyn-Kozle,1.0,3.0,2020-2021,poland,plusliga
2020-11-28 17:30:00,Gdansk,Czarni Radom,3.0,1.0,2020-2021,poland,plusliga
2020-11-25 20:30:00,Projekt Warszawa,Belchatow,3.0,1.0,2020-2021,poland,plusliga
2020-11-22 20:30:00,Projekt Warszawa,Bedzin,3.0,0.0,2020-2021,poland,plusliga
2020-11-22 17:30:00,Gdansk,Rzeszow,3.0,0.0,2020-2021,poland,plusliga
2020-11-22 14:45:00,Olsztyn,Czarni Radom,3.0,1.0,2020-2021,poland,plusliga
2020-11-21 20:30:00,GKS Katowice,Slepsk Suwalki,3.0,1.0,2020-2021,poland,plusliga
2020-11-21 17:30:00,Belchatow,Cuprum Gorzow,0.0,3.0,2020-2021,poland,plusliga
2020-11-21 14:45:00,Kedzierzyn-Kozle,Stal Nysa,3.0,0.0,2020-2021,poland,plusliga
2020-11-18 18:00:00,Olsztyn,Bedzin,3.0,0.0,2020-2021,poland,plusliga
2020-11-18 17:30:00,GKS Katowice,Cuprum Gorzow,2.0,3.0,2020-2021,poland,plusliga
2020-11-17 20:30:00,Zawiercie,Stal Nysa,1.0,3.0,2020-2021,poland,plusliga
2020-11-17 17:30:00,Rzeszow,Slepsk Suwalki,1.0,3.0,2020-2021,poland,plusliga
2020-11-15 20:30:00,Jastrzebski,Cuprum Gorzow,3.0,0.0,2020-2021,poland,plusliga
2020-11-15 17:30:00,Zawiercie,Gdansk,0.0,3.0,2020-2021,poland,plusliga
2020-11-15 14:45:00,Bedzin,Belchatow,0.0,3.0,2020-2021,poland,plusliga
2020-11-14 20:30:00,Stal Nysa,Slepsk Suwalki,1.0,3.0,2020-2021,poland,plusliga
2020-11-14 14:45:00,Czarni Radom,GKS Katowice,0.0,3.0,2020-2021,poland,plusliga
2020-11-13 20:30:00,Rzeszow,Olsztyn,3.0,1.0,2020-2021,poland,plusliga
2020-11-11 20:30:00,Bedzin,Slepsk Suwalki,0.0,3.0,2020-2021,poland,plusliga
2020-11-09 17:30:00,Stal Nysa,Bedzin,2.0,3.0,2020-2021,poland,plusliga
2020-11-08 20:30:00,Projekt Warszawa,Zawiercie,0.0,3.0,2020-2021,poland,plusliga
2020-11-08 14:45:00,Olsztyn,Cuprum Gorzow,0.0,3.0,2020-2021,poland,plusliga
2020-11-07 20:30:00,Gdansk,Slepsk Suwalki,3.0,0.0,2020-2021,poland,plusliga
2020-11-07 17:30:00,Jastrzebski,Czarni Radom,3.0,1.0,2020-2021,poland,plusliga
2020-11-04 20:30:00,Czarni Radom,Cuprum Gorzow,3.0,1.0,2020-2021,poland,plusliga
2020-11-04 17:30:00,Slepsk Suwalki,Jastrzebski,1.0,3.0,2020-2021,poland,plusliga
2020-11-03 20:30:00,Gdansk,Projekt Warszawa,3.0,2.0,2020-2021,poland,plusliga
2020-11-01 17:30:00,Bedzin,Cuprum Gorzow,3.0,1.0,2020-2021,poland,plusliga
2020-11-01 14:45:00,Gdansk,Jastrzebski,1.0,3.0,2020-2021,poland,plusliga
2020-10-31 20:30:00,Projekt Warszawa,Czarni Radom,0.0,3.0,2020-2021,poland,plusliga
2020-10-31 14:45:00,Slepsk Suwalki,Kedzierzyn-Kozle,0.0,3.0,2020-2021,poland,plusliga
2020-10-28 20:30:00,Projekt Warszawa,Gdansk,1.0,3.0,2020-2021,poland,plusliga
2020-10-28 17:30:00,Slepsk Suwalki,Czarni Radom,3.0,2.0,2020-2021,poland,plusliga
2020-10-27 17:30:00,Cuprum Gorzow,Kedzierzyn-Kozle,1.0,3.0,2020-2021,poland,plusliga
2020-10-24 17:30:00,Jastrzebski,Gdansk,3.0,0.0,2020-2021,poland,plusliga
2020-10-23 20:35:00,Slepsk Suwalki,Projekt Warszawa,1.0,3.0,2020-2021,poland,plusliga
2020-10-20 20:30:00,Bedzin,GKS Katowice,0.0,3.0,2020-2021,poland,plusliga
2020-10-20 17:30:00,Czarni Radom,Slepsk Suwalki,0.0,3.0,2020-2021,poland,plusliga
2020-10-18 14:45:00,Projekt Warszawa,GKS Katowice,3.0,1.0,2020-2021,poland,plusliga
2020-10-17 20:30:00,Rzeszow,Stal Nysa,3.0,1.0,2020-2021,poland,plusliga
2020-10-15 17:30:00,Olsztyn,Projekt Warszawa,3.0,2.0,2020-2021,poland,plusliga
2020-10-14 20:30:00,Gdansk,Belchatow,1.0,3.0,2020-2021,poland,plusliga
2020-10-11 17:30:00,Cuprum Gorzow,Slepsk Suwalki,0.0,3.0,2020-2021,poland,plusliga
2020-10-10 20:30:00,Stal Nysa,Rzeszow,2.0,3.0,2020-2021,poland,plusliga
2020-10-10 17:30:00,Kedzierzyn-Kozle,Olsztyn,3.0,1.0,2020-2021,poland,plusliga
2020-10-10 14:45:00,Zawiercie,Czarni Radom,3.0,0.0,2020-2021,poland,plusliga
2020-10-05 20:30:00,Belchatow,Stal Nysa,3.0,0.0,2020-2021,poland,plusliga
2020-10-04 17:30:00,Czarni Radom,Rzeszow,2.0,3.0,2020-2021,poland,plusliga
2020-10-03 20:30:00,Gdansk,Kedzierzyn-Kozle,0.0,3.0,2020-2021,poland,plusliga
2020-10-01 17:30:00,Stal Nysa,Czarni Radom,2.0,3.0,2020-2021,poland,plusliga
2020-09-30 20:35:00,Bedzin,Gdansk,2.0,3.0,2020-2021,poland,plusliga
2020-09-30 17:35:00,Kedzierzyn-Kozle,Jastrzebski,3.0,1.0,2020-2021,poland,plusliga
2020-09-29 20:30:00,Zawiercie,GKS Katowice,3.0,0.0,2020-2021,poland,plusliga
2020-09-29 17:30:00,Cuprum Gorzow,Olsztyn,0.0,3.0,2020-2021,poland,plusliga
2020-09-27 14:45:00,Bedzin,Jastrzebski,1.0,3.0,2020-2021,poland,plusliga
2020-09-26 17:30:00,Olsztyn,Zawiercie,0.0,3.0,2020-2021,poland,plusliga
2020-09-26 14:45:00,Belchatow,Kedzierzyn-Kozle,1.0,3.0,2020-2021,poland,plusliga
2020-09-25 20:30:00,Gdansk,Cuprum Gorzow,3.0,1.0,2020-2021,poland,plusliga
2020-09-25 17:30:00,GKS Katowice,Rzeszow,2.0,3.0,2020-2021,poland,plusliga
2020-09-21 20:30:00,GKS Katowice,Stal Nysa,3.0,2.0,2020-2021,poland,plusliga
2020-09-20 20:30:00,Czarni Radom,Gdansk,0.0,3.0,2020-2021,poland,plusliga
2020-09-20 14:45:00,Belchatow,Zawiercie,1.0,3.0,2020-2021,poland,plusliga
2020-09-19 20:30:00,Kedzierzyn-Kozle,Bedzin,3.0,0.0,2020-2021,poland,plusliga
2020-09-19 17:30:00,Olsztyn,Slepsk Suwalki,0.0,3.0,2020-2021,poland,plusliga
2020-09-19 14:45:00,Jastrzebski,Rzeszow,3.0,0.0,2020-2021,poland,plusliga
2020-09-18 20:30:00,Cuprum Gorzow,Projekt Warszawa,2.0,3.0,2020-2021,poland,plusliga
2020-09-13 20:30:00,Zawiercie,Jastrzebski,2.0,3.0,2020-2021,poland,plusliga
2020-09-13 17:30:00,Bedzin,Projekt Warszawa,1.0,3.0,2020-2021,poland,plusliga
2020-09-12 20:30:00,Slepsk Suwalki,GKS Katowice,0.0,3.0,2020-2021,poland,plusliga
2020-09-12 17:30:00,Cuprum Gorzow,Belchatow,1.0,3.0,2020-2021,poland,plusliga
2020-09-12 14:45:00,Czarni Radom,Olsztyn,3.0,2.0,2020-2021,poland,plusliga
2020-09-11 17:30:00,Stal Nysa,Kedzierzyn-Kozle,0.0,3.0,2020-2021,poland,plusliga
2020-03-11 20:30:00,Gdansk,Zawiercie,3.0,0.0,2019-2020,poland,plusliga
2020-03-11 17:30:00,Czarni Radom,Olsztyn,1.0,3.0,2019-2020,poland,plusliga
2020-03-09 20:30:00,Cuprum Gorzow,Bedzin,3.0,2.0,2019-2020,poland,plusliga
2020-03-08 20:30:00,GKS Katowice,Jastrzebski,3.0,1.0,2019-2020,poland,plusliga
2020-03-08 18:00:00,Gdansk,Projekt Warszawa,3.0,0.0,2019-2020,poland,plusliga
2020-03-07 20:30:00,Olsztyn,Kedzierzyn-Kozle,1.0,3.0,2019-2020,poland,plusliga
2020-03-07 17:00:00,Bydgoszcz,Slepsk Suwalki,3.0,0.0,2019-2020,poland,plusliga
2020-03-06 20:30:00,Zawiercie,Rzeszow,2.0,3.0,2019-2020,poland,plusliga
2020-03-06 17:30:00,Belchatow,Czarni Radom,3.0,2.0,2019-2020,poland,plusliga
2020-03-04 20:30:00,Gdansk,Slepsk Suwalki,0.0,3.0,2019-2020,poland,plusliga
2020-03-03 20:30:00,Bedzin,Olsztyn,2.0,3.0,2019-2020,poland,plusliga
2020-03-01 20:30:00,Bydgoszcz,Cuprum Gorzow,2.0,3.0,2019-2020,poland,plusliga
2020-03-01 14:45:00,Zawiercie,Belchatow,3.0,1.0,2019-2020,poland,plusliga
2020-02-29 20:30:00,Projekt Warszawa,GKS Katowice,3.0,2.0,2019-2020,poland,plusliga
2020-02-29 17:30:00,Jastrzebski,Rzeszow,3.0,0.0,2019-2020,poland,plusliga
2020-02-29 14:45:00,Kedzierzyn-Kozle,Gdansk,3.0,2.0,2019-2020,poland,plusliga
2020-02-28 20:30:00,Slepsk Suwalki,Czarni Radom,1.0,3.0,2019-2020,poland,plusliga
2020-02-27 17:30:00,Olsztyn,Bydgoszcz,3.0,0.0,2019-2020,poland,plusliga
2020-02-26 20:30:00,Rzeszow,Projekt Warszawa,1.0,3.0,2019-2020,poland,plusliga
2020-02-26 18:30:00,Gdansk,Bedzin,3.0,1.0,2019-2020,poland,plusliga
2020-02-26 17:30:00,GKS Katowice,Kedzierzyn-Kozle,0.0,3.0,2019-2020,poland,plusliga
2020-02-25 20:30:00,Belchatow,Jastrzebski,0.0,3.0,2019-2020,poland,plusliga
2020-02-23 20:30:00,Bydgoszcz,Gdansk,1.0,3.0,2019-2020,poland,plusliga
2020-02-23 14:45:00,Slepsk Suwalki,Zawiercie,3.0,1.0,2019-2020,poland,plusliga
2020-02-22 20:30:00,Jastrzebski,Czarni Radom,0.0,3.0,2019-2020,poland,plusliga
2020-02-22 17:30:00,Kedzierzyn-Kozle,Rzeszow,3.0,0.0,2019-2020,poland,plusliga
2020-02-22 14:45:00,Projekt Warszawa,Belchatow,3.0,1.0,2019-2020,poland,plusliga
2020-02-21 20:30:00,Cuprum Gorzow,Olsztyn,0.0,3.0,2019-2020,poland,plusliga
2020-02-21 17:30:00,Bedzin,GKS Katowice,3.0,0.0,2019-2020,poland,plusliga
2020-02-17 20:30:00,GKS Katowice,Bydgoszcz,3.0,1.0,2019-2020,poland,plusliga
2020-02-16 17:30:00,Zawiercie,Jastrzebski,3.0,2.0,2019-2020,poland,plusliga
2020-02-16 14:45:00,Belchatow,Kedzierzyn-Kozle,3.0,2.0,2019-2020,poland,plusliga
2020-02-15 20:30:00,Rzeszow,Bedzin,2.0,3.0,2019-2020,poland,plusliga
2020-02-15 14:45:00,Czarni Radom,Projekt Warszawa,3.0,1.0,2019-2020,poland,plusliga
2020-02-14 20:30:00,Olsztyn,Slepsk Suwalki,1.0,3.0,2019-2020,poland,plusliga
2020-02-14 17:30:00,Gdansk,Cuprum Gorzow,3.0,0.0,2019-2020,poland,plusliga
2020-02-10 20:30:00,Czarni Radom,Rzeszow,3.0,0.0,2019-2020,poland,plusliga
2020-02-09 20:30:00,Projekt Warszawa,Olsztyn,3.0,1.0,2019-2020,poland,plusliga
2020-02-09 14:45:00,Slepsk Suwalki,Belchatow,3.0,1.0,2019-2020,poland,plusliga
2020-02-08 20:30:00,Bedzin,Bydgoszcz,3.0,1.0,2019-2020,poland,plusliga
2020-02-08 17:30:00,Kedzierzyn-Kozle,Cuprum Gorzow,3.0,1.0,2019-2020,poland,plusliga
2020-02-08 14:45:00,Jastrzebski,Gdansk,3.0,1.0,2019-2020,poland,plusliga
2020-02-07 17:30:00,Zawiercie,GKS Katowice,0.0,3.0,2019-2020,poland,plusliga
2020-02-05 20:30:00,Bedzin,Projekt Warszawa,0.0,3.0,2019-2020,poland,plusliga
2020-02-05 18:00:00,Cuprum Gorzow,Jastrzebski,1.0,3.0,2019-2020,poland,plusliga
2020-02-05 17:30:00,Slepsk Suwalki,Kedzierzyn-Kozle,0.0,3.0,2019-2020,poland,plusliga
2020-02-04 20:30:00,Belchatow,Gdansk,3.0,0.0,2019-2020,poland,plusliga
2020-02-03 20:30:00,Bydgoszcz,Rzeszow,3.0,2.0,2019-2020,poland,plusliga
2020-02-02 17:30:00,Projekt Warszawa,Zawiercie,3.0,0.0,2019-2020,poland,plusliga
2020-02-01 20:30:00,Cuprum Gorzow,GKS Katowice,3.0,1.0,2019-2020,poland,plusliga
2020-02-01 17:30:00,Slepsk Suwalki,Jastrzebski,1.0,3.0,2019-2020,poland,plusliga
2020-02-01 14:45:00,Kedzierzyn-Kozle,Czarni Radom,3.0,0.0,2019-2020,poland,plusliga
2020-01-31 20:30:00,Bedzin,Belchatow,0.0,3.0,2019-2020,poland,plusliga
2020-01-31 17:30:00,Olsztyn,Gdansk,0.0,3.0,2019-2020,poland,plusliga
2020-01-29 20:30:00,Rzeszow,GKS Katowice,1.0,3.0,2019-2020,poland,plusliga
2020-01-27 17:30:00,Bedzin,Czarni Radom,3.0,1.0,2019-2020,poland,plusliga
2020-01-26 20:30:00,Rzeszow,Cuprum Gorzow,0.0,3.0,2019-2020,poland,plusliga
2020-01-26 14:45:00,Projekt Warszawa,Jastrzebski,3.0,0.0,2019-2020,poland,plusliga
2020-01-25 20:30:00,GKS Katowice,Olsztyn,3.0,2.0,2019-2020,poland,plusliga
2020-01-25 17:30:00,Belchatow,Bydgoszcz,3.0,0.0,2019-2020,poland,plusliga
2020-01-25 14:45:00,Zawiercie,Kedzierzyn-Kozle,0.0,3.0,2019-2020,poland,plusliga
2020-01-22 20:30:00,Kedzierzyn-Kozle,Jastrzebski,2.0,3.0,2019-2020,poland,plusliga
2020-01-22 18:30:00,Bedzin,Zawiercie,3.0,0.0,2019-2020,poland,plusliga
2020-01-22 18:30:00,Gdansk,GKS Katowice,2.0,3.0,2019-2020,poland,plusliga
2020-01-22 18:00:00,Bydgoszcz,Czarni Radom,3.0,2.0,2019-2020,poland,plusliga
2020-01-22 18:00:00,Cuprum Gorzow,Belchatow,0.0,3.0,2019-2020,poland,plusliga
2020-01-22 17:30:00,Olsztyn,Rzeszow,1.0,3.0,2019-2020,poland,plusliga
2020-01-21 20:30:00,Slepsk Suwalki,Projekt Warszawa,0.0,3.0,2019-2020,poland,plusliga
2020-01-19 17:30:00,GKS Katowice,Belchatow,0.0,3.0,2019-2020,poland,plusliga
2020-01-19 14:45:00,Czarni Radom,Gdansk,3.0,2.0,2019-2020,poland,plusliga
2020-01-18 20:30:00,Projekt Warszawa,Bydgoszcz,3.0,0.0,2019-2020,poland,plusliga
2020-01-18 17:30:00,Bedzin,Kedzierzyn-Kozle,3.0,1.0,2019-2020,poland,plusliga
2020-01-17 20:30:00,Olsztyn,Zawiercie,1.0,3.0,2019-2020,poland,plusliga
2020-01-17 17:30:00,Slepsk Suwalki,Rzeszow,3.0,1.0,2019-2020,poland,plusliga
2020-01-12 20:30:00,Kedzierzyn-Kozle,Bydgoszcz,3.0,0.0,2019-2020,poland,plusliga
2020-01-12 14:45:00,Cuprum Gorzow,Slepsk Suwalki,3.0,1.0,2019-2020,poland,plusliga
2020-01-04 14:45:00,Slepsk Suwalki,GKS Katowice,2.0,3.0,2019-2020,poland,plusliga
2019-12-26 14:45:00,Slepsk Suwalki,Bedzin,3.0,1.0,2019-2020,poland,plusliga
2019-12-23 20:30:00,Projekt Warszawa,Cuprum Gorzow,3.0,0.0,2019-2020,poland,plusliga
2019-12-22 17:30:00,Belchatow,Slepsk Suwalki,3.0,1.0,2019-2020,poland,plusliga
2019-12-22 14:45:00,Gdansk,Jastrzebski,1.0,3.0,2019-2020,poland,plusliga
2019-12-21 20:30:00,Olsztyn,Projekt Warszawa,1.0,3.0,2019-2020,poland,plusliga
2019-12-21 17:30:00,Cuprum Gorzow,Kedzierzyn-Kozle,0.0,3.0,2019-2020,poland,plusliga
2019-12-21 14:00:00,GKS Katowice,Zawiercie,3.0,1.0,2019-2020,poland,plusliga
2019-12-20 20:30:00,Bydgoszcz,Bedzin,2.0,3.0,2019-2020,poland,plusliga
2019-12-20 17:30:00,Rzeszow,Czarni Radom,3.0,1.0,2019-2020,poland,plusliga
2019-12-18 20:30:00,Olsztyn,Belchatow,0.0,3.0,2019-2020,poland,plusliga
2019-12-17 17:30:00,Slepsk Suwalki,Gdansk,3.0,2.0,2019-2020,poland,plusliga
2019-12-15 20:30:00,Bedzin,Cuprum Gorzow,3.0,2.0,2019-2020,poland,plusliga
2019-12-15 17:30:00,Czarni Radom,Belchatow,1.0,3.0,2019-2020,poland,plusliga
2019-12-15 14:45:00,Rzeszow,Zawiercie,3.0,1.0,2019-2020,poland,plusliga
2019-12-14 20:30:00,Projekt Warszawa,Gdansk,3.0,0.0,2019-2020,poland,plusliga
2019-12-14 17:50:00,Kedzierzyn-Kozle,Olsztyn,3.0,1.0,2019-2020,poland,plusliga
2019-12-14 14:45:00,Jastrzebski,GKS Katowice,3.0,2.0,2019-2020,poland,plusliga
2019-12-13 20:30:00,Slepsk Suwalki,Bydgoszcz,3.0,2.0,2019-2020,poland,plusliga
2019-12-12 20:30:00,Bedzin,Rzeszow,2.0,3.0,2019-2020,poland,plusliga
2019-12-08 14:45:00,Belchatow,Zawiercie,3.0,0.0,2019-2020,poland,plusliga
2019-12-08 12:30:00,Gdansk,Kedzierzyn-Kozle,1.0,3.0,2019-2020,poland,plusliga
2019-12-07 20:30:00,Czarni Radom,Slepsk Suwalki,2.0,3.0,2019-2020,poland,plusliga
2019-12-07 17:30:00,Olsztyn,Bedzin,2.0,3.0,2019-2020,poland,plusliga
2019-12-07 14:45:00,GKS Katowice,Projekt Warszawa,2.0,3.0,2019-2020,poland,plusliga
2019-12-06 20:30:00,Rzeszow,Jastrzebski,0.0,3.0,2019-2020,poland,plusliga
2019-12-06 17:30:00,Cuprum Gorzow,Bydgoszcz,3.0,0.0,2019-2020,poland,plusliga
2019-12-04 18:00:00,Zawiercie,Gdansk,0.0,3.0,2019-2020,poland,plusliga
2019-12-02 20:30:00,Bedzin,Gdansk,1.0,3.0,2019-2020,poland,plusliga
2019-12-02 17:30:00,Bydgoszcz,Olsztyn,2.0,3.0,2019-2020,poland,plusliga
2019-12-01 20:00:00,Projekt Warszawa,Rzeszow,3.0,1.0,2019-2020,poland,plusliga
2019-12-01 14:45:00,Zawiercie,Czarni Radom,1.0,3.0,2019-2020,poland,plusliga
2019-11-30 20:40:00,Slepsk Suwalki,Cuprum Gorzow,0.0,3.0,2019-2020,poland,plusliga
2019-11-30 17:40:00,Kedzierzyn-Kozle,GKS Katowice,3.0,1.0,2019-2020,poland,plusliga
2019-11-30 15:00:00,Jastrzebski,Belchatow,3.0,2.0,2019-2020,poland,plusliga
2019-11-27 20:30:00,Belchatow,Projekt Warszawa,3.0,1.0,2019-2020,poland,plusliga
2019-11-27 19:00:00,Gdansk,Bydgoszcz,3.0,2.0,2019-2020,poland,plusliga
2019-11-27 18:00:00,Czarni Radom,Jastrzebski,1.0,3.0,2019-2020,poland,plusliga
2019-11-27 18:00:00,GKS Katowice,Bedzin,3.0,1.0,2019-2020,poland,plusliga
2019-11-27 18:00:00,Olsztyn,Cuprum Gorzow,3.0,1.0,2019-2020,poland,plusliga
2019-11-27 17:30:00,Rzeszow,Kedzierzyn-Kozle,2.0,3.0,2019-2020,poland,plusliga
2019-11-26 17:30:00,Zawiercie,Slepsk Suwalki,3.0,0.0,2019-2020,poland,plusliga
2019-11-24 20:30:00,Projekt Warszawa,Czarni Radom,3.0,0.0,2019-2020,poland,plusliga
2019-11-24 17:30:00,Cuprum Gorzow,Gdansk,0.0,3.0,2019-2020,poland,plusliga
2019-11-24 14:45:00,Kedzierzyn-Kozle,Belchatow,3.0,0.0,2019-2020,poland,plusliga
2019-11-23 17:30:00,Bydgoszcz,GKS Katowice,2.0,3.0,2019-2020,poland,plusliga
2019-11-23 14:45:00,Slepsk Suwalki,Olsztyn,3.0,1.0,2019-2020,poland,plusliga
2019-11-22 20:30:00,Jastrzebski,Zawiercie,3.0,0.0,2019-2020,poland,plusliga
2019-11-20 20:30:00,Kedzierzyn-Kozle,Projekt Warszawa,2.0,3.0,2019-2020,poland,plusliga
2019-11-20 18:00:00,Czarni Radom,GKS Katowice,3.0,1.0,2019-2020,poland,plusliga
2019-11-20 18:00:00,Zawiercie,Cuprum Gorzow,3.0,0.0,2019-2020,poland,plusliga
2019-11-20 17:30:00,Belchatow,Rzeszow,3.0,0.0,2019-2020,poland,plusliga
2019-11-19 17:30:00,Jastrzebski,Bydgoszcz,3.0,2.0,2019-2020,poland,plusliga
2019-11-17 17:30:00,Czarni Radom,Kedzierzyn-Kozle,0.0,3.0,2019-2020,poland,plusliga
2019-11-17 14:45:00,Gdansk,Olsztyn,1.0,3.0,2019-2020,poland,plusliga
2019-11-16 20:30:00,Belchatow,Bedzin,3.0,1.0,2019-2020,poland,plusliga
2019-11-16 17:30:00,GKS Katowice,Cuprum Gorzow,2.0,3.0,2019-2020,poland,plusliga
2019-11-16 14:45:00,Zawiercie,Projekt Warszawa,2.0,3.0,2019-2020,poland,plusliga
2019-11-15 20:30:00,Jastrzebski,Slepsk Suwalki,3.0,0.0,2019-2020,poland,plusliga
2019-11-13 20:30:00,Gdansk,Rzeszow,3.0,0.0,2019-2020,poland,plusliga
2019-11-13 18:30:00,Bydgoszcz,Zawiercie,1.0,3.0,2019-2020,poland,plusliga
2019-11-13 17:30:00,Cuprum Gorzow,Czarni Radom,1.0,3.0,2019-2020,poland,plusliga
2019-11-12 17:30:00,Jastrzebski,Olsztyn,0.0,3.0,2019-2020,poland,plusliga
2019-11-10 20:00:00,Bydgoszcz,Belchatow,0.0,3.0,2019-2020,poland,plusliga
2019-11-10 14:45:00,Czarni Radom,Bedzin,3.0,0.0,2019-2020,poland,plusliga
2019-11-09 20:30:00,Cuprum Gorzow,Rzeszow,1.0,3.0,2019-2020,poland,plusliga
2019-11-09 17:30:00,Jastrzebski,Projekt Warszawa,0.0,3.0,2019-2020,poland,plusliga
2019-11-09 14:45:00,Kedzierzyn-Kozle,Zawiercie,3.0,1.0,2019-2020,poland,plusliga
2019-11-08 20:30:00,Olsztyn,GKS Katowice,3.0,2.0,2019-2020,poland,plusliga
2019-11-06 20:30:00,Rzeszow,Bydgoszcz,3.0,0.0,2019-2020,poland,plusliga
2019-11-06 18:00:00,Bedzin,Jastrzebski,0.0,3.0,2019-2020,poland,plusliga
2019-11-06 17:30:00,Kedzierzyn-Kozle,Slepsk Suwalki,3.0,1.0,2019-2020,poland,plusliga
2019-11-04 20:30:00,Czarni Radom,Bydgoszcz,3.0,2.0,2019-2020,poland,plusliga
2019-11-04 17:30:00,Projekt Warszawa,Slepsk Suwalki,3.0,1.0,2019-2020,poland,plusliga
2019-11-03 20:30:00,Zawiercie,Bedzin,3.0,1.0,2019-2020,poland,plusliga
2019-11-03 14:45:00,Jastrzebski,Kedzierzyn-Kozle,0.0,3.0,2019-2020,poland,plusliga
2019-11-02 20:30:00,GKS Katowice,Gdansk,2.0,3.0,2019-2020,poland,plusliga
2019-11-02 17:30:00,Belchatow,Cuprum Gorzow,2.0,3.0,2019-2020,poland,plusliga
2019-11-02 14:45:00,Rzeszow,Olsztyn,1.0,3.0,2019-2020,poland,plusliga
