DT,Home,Away,Home_points,Away_points,season,country,league
2009-03-18 03:30:00,Los Angeles Lakers,Philadelphia 76ers,93.0,94.0,2008-2009,usa,nba
2009-03-18 02:00:00,Utah Jazz,Washington Wizards,103.0,88.0,2008-2009,usa,nba
2009-03-18 01:30:00,Chicago Bulls,Boston Celtics,127.0,121.0,2008-2009,usa,nba
2009-03-18 01:30:00,Dallas Mavericks,Detroit Pistons,103.0,101.0,2008-2009,usa,nba
2009-03-18 01:30:00,San Antonio Spurs,Minnesota Timberwolves,93.0,86.0,2008-2009,usa,nba
2009-03-18 00:00:00,Atlanta Hawks,Sacramento Kings,119.0,97.0,2008-2009,usa,nba
2009-03-18 00:00:00,Cleveland Cavaliers,Orlando Magic,97.0,93.0,2008-2009,usa,nba
2009-03-17 02:00:00,Denver Nuggets,Brooklyn Nets,121.0,96.0,2008-2009,usa,nba
2009-03-17 01:00:00,Memphis Grizzlies,Portland Trail Blazers,92.0,103.0,2008-2009,usa,nba
2009-03-17 01:00:00,New Orleans Pelicans,Houston Rockets,84.0,95.0,2008-2009,usa,nba
2009-03-17 01:00:00,Oklahoma City Thunder,San Antonio Spurs,78.0,76.0,2008-2009,usa,nba
2009-03-17 00:00:00,Charlotte Hornets,Toronto Raptors,112.0,86.0,2008-2009,usa,nba
2009-03-16 02:30:00,Los Angeles Clippers,Brooklyn Nets,107.0,105.0,2008-2009,usa,nba
2009-03-16 02:00:00,Golden State Warriors,Phoenix Suns,130.0,154.0,2008-2009,usa,nba
2009-03-15 23:00:00,Cleveland Cavaliers,New York Knicks,98.0,93.0,2008-2009,usa,nba
2009-03-15 23:00:00,Orlando Magic,Utah Jazz,105.0,87.0,2008-2009,usa,nba
2009-03-15 23:00:00,Washington Wizards,Sacramento Kings,106.0,104.0,2008-2009,usa,nba
2009-03-15 20:30:00,Los Angeles Lakers,Dallas Mavericks,107.0,100.0,2008-2009,usa,nba
2009-03-15 18:00:00,Atlanta Hawks,Portland Trail Blazers,98.0,80.0,2008-2009,usa,nba
2009-03-15 18:00:00,Detroit Pistons,Memphis Grizzlies,84.0,89.0,2008-2009,usa,nba
2009-03-15 18:00:00,Milwaukee Bucks,Boston Celtics,86.0,77.0,2008-2009,usa,nba
2009-03-15 18:00:00,Philadelphia 76ers,Miami Heat,85.0,77.0,2008-2009,usa,nba
2009-03-15 17:30:00,Toronto Raptors,Indiana Pacers,110.0,87.0,2008-2009,usa,nba
2009-03-15 03:00:00,Phoenix Suns,Oklahoma City Thunder,106.0,95.0,2008-2009,usa,nba
2009-03-15 02:00:00,Denver Nuggets,Los Angeles Clippers,107.0,94.0,2008-2009,usa,nba
2009-03-15 01:30:00,Chicago Bulls,New Orleans Pelicans,97.0,79.0,2008-2009,usa,nba
2009-03-15 01:30:00,Houston Rockets,San Antonio Spurs,85.0,88.0,2008-2009,usa,nba
2009-03-15 01:00:00,Minnesota Timberwolves,Charlotte Hornets,108.0,100.0,2008-2009,usa,nba
2009-03-14 18:00:00,Miami Heat,Utah Jazz,140.0,129.0,2008-2009,usa,nba
2009-03-14 03:30:00,Golden State Warriors,Dallas Mavericks,119.0,110.0,2008-2009,usa,nba
2009-03-14 03:00:00,Portland Trail Blazers,Brooklyn Nets,109.0,100.0,2008-2009,usa,nba
2009-03-14 03:00:00,Sacramento Kings,Cleveland Cavaliers,123.0,126.0,2008-2009,usa,nba
2009-03-14 01:30:00,Milwaukee Bucks,New Orleans Pelicans,86.0,95.0,2008-2009,usa,nba
2009-03-14 01:00:00,Minnesota Timberwolves,New York Knicks,94.0,102.0,2008-2009,usa,nba
2009-03-14 00:30:00,Atlanta Hawks,Indiana Pacers,101.0,87.0,2008-2009,usa,nba
2009-03-14 00:30:00,Boston Celtics,Memphis Grizzlies,102.0,92.0,2008-2009,usa,nba
2009-03-14 00:00:00,Charlotte Hornets,Houston Rockets,86.0,91.0,2008-2009,usa,nba
2009-03-14 00:00:00,Philadelphia 76ers,Chicago Bulls,104.0,101.0,2008-2009,usa,nba
2009-03-14 00:00:00,Toronto Raptors,Detroit Pistons,95.0,99.0,2008-2009,usa,nba
2009-03-14 00:00:00,Washington Wizards,Orlando Magic,103.0,112.0,2008-2009,usa,nba
2009-03-13 03:30:00,Phoenix Suns,Cleveland Cavaliers,111.0,119.0,2008-2009,usa,nba
2009-03-13 01:00:00,San Antonio Spurs,Los Angeles Lakers,95.0,102.0,2008-2009,usa,nba
2009-03-12 03:30:00,Golden State Warriors,Brooklyn Nets,116.0,112.0,2008-2009,usa,nba
2009-03-12 03:00:00,Portland Trail Blazers,Dallas Mavericks,89.0,93.0,2008-2009,usa,nba
2009-03-12 02:00:00,Denver Nuggets,Oklahoma City Thunder,112.0,99.0,2008-2009,usa,nba
2009-03-12 01:30:00,Houston Rockets,Los Angeles Lakers,96.0,102.0,2008-2009,usa,nba
2009-03-12 01:00:00,Minnesota Timberwolves,Memphis Grizzlies,104.0,79.0,2008-2009,usa,nba
2009-03-12 00:30:00,Detroit Pistons,New York Knicks,111.0,116.0,2008-2009,usa,nba
2009-03-12 00:30:00,Miami Heat,Boston Celtics,107.0,99.0,2008-2009,usa,nba
2009-03-12 00:00:00,Atlanta Hawks,Utah Jazz,100.0,93.0,2008-2009,usa,nba
2009-03-12 00:00:00,Orlando Magic,Chicago Bulls,107.0,79.0,2008-2009,usa,nba
2009-03-12 00:00:00,Philadelphia 76ers,Toronto Raptors,115.0,106.0,2008-2009,usa,nba
2009-03-12 00:00:00,Washington Wizards,New Orleans Pelicans,98.0,109.0,2008-2009,usa,nba
2009-03-11 03:30:00,Los Angeles Clippers,Cleveland Cavaliers,83.0,87.0,2008-2009,usa,nba
2009-03-11 03:00:00,Phoenix Suns,Dallas Mavericks,117.0,122.0,2008-2009,usa,nba
2009-03-11 03:00:00,Sacramento Kings,Oklahoma City Thunder,98.0,99.0,2008-2009,usa,nba
2009-03-11 01:30:00,San Antonio Spurs,Charlotte Hornets,100.0,86.0,2008-2009,usa,nba
2009-03-11 01:00:00,Milwaukee Bucks,New York Knicks,112.0,120.0,2008-2009,usa,nba
2009-03-11 00:00:00,Indiana Pacers,Utah Jazz,100.0,112.0,2008-2009,usa,nba
2009-03-10 03:00:00,Portland Trail Blazers,Los Angeles Lakers,111.0,94.0,2008-2009,usa,nba
2009-03-10 02:00:00,Denver Nuggets,Houston Rockets,95.0,97.0,2008-2009,usa,nba
2009-03-10 01:00:00,Minnesota Timberwolves,Washington Wizards,99.0,110.0,2008-2009,usa,nba
2009-03-10 00:30:00,Detroit Pistons,Orlando Magic,98.0,94.0,2008-2009,usa,nba
2009-03-10 00:30:00,Miami Heat,Chicago Bulls,130.0,127.0,2008-2009,usa,nba
2009-03-10 00:00:00,Atlanta Hawks,New Orleans Pelicans,89.0,79.0,2008-2009,usa,nba
2009-03-09 02:00:00,Sacramento Kings,Denver Nuggets,114.0,106.0,2008-2009,usa,nba
2009-03-09 00:00:00,Houston Rockets,Memphis Grizzlies,93.0,83.0,2008-2009,usa,nba
2009-03-09 00:00:00,Oklahoma City Thunder,Philadelphia 76ers,89.0,74.0,2008-2009,usa,nba
2009-03-08 23:00:00,Brooklyn Nets,New York Knicks,106.0,101.0,2008-2009,usa,nba
2009-03-08 20:30:00,San Antonio Spurs,Phoenix Suns,103.0,98.0,2008-2009,usa,nba
2009-03-08 18:00:00,Boston Celtics,Orlando Magic,79.0,86.0,2008-2009,usa,nba
2009-03-08 17:30:00,Toronto Raptors,Utah Jazz,101.0,109.0,2008-2009,usa,nba
2009-03-08 04:30:00,Los Angeles Clippers,Indiana Pacers,105.0,106.0,2008-2009,usa,nba
2009-03-08 04:00:00,Portland Trail Blazers,Minnesota Timberwolves,95.0,93.0,2008-2009,usa,nba
2009-03-08 02:30:00,Dallas Mavericks,Washington Wizards,119.0,103.0,2008-2009,usa,nba
2009-03-08 02:30:00,Milwaukee Bucks,Golden State Warriors,127.0,120.0,2008-2009,usa,nba
2009-03-08 02:00:00,Memphis Grizzlies,Philadelphia 76ers,105.0,110.0,2008-2009,usa,nba
2009-03-08 02:00:00,New Orleans Pelicans,Oklahoma City Thunder,108.0,90.0,2008-2009,usa,nba
2009-03-08 01:30:00,Cleveland Cavaliers,Miami Heat,99.0,89.0,2008-2009,usa,nba
2009-03-08 01:30:00,New York Knicks,Charlotte Hornets,105.0,114.0,2008-2009,usa,nba
2009-03-08 01:00:00,Atlanta Hawks,Detroit Pistons,87.0,83.0,2008-2009,usa,nba
2009-03-07 04:30:00,Los Angeles Lakers,Minnesota Timberwolves,110.0,90.0,2008-2009,usa,nba
2009-03-07 04:30:00,Utah Jazz,Denver Nuggets,97.0,91.0,2008-2009,usa,nba
2009-03-07 02:30:00,Chicago Bulls,Milwaukee Bucks,117.0,102.0,2008-2009,usa,nba
2009-03-07 02:30:00,Houston Rockets,Phoenix Suns,116.0,112.0,2008-2009,usa,nba
2009-03-07 02:30:00,San Antonio Spurs,Washington Wizards,100.0,78.0,2008-2009,usa,nba
2009-03-07 02:00:00,Boston Celtics,Cleveland Cavaliers,105.0,94.0,2008-2009,usa,nba
2009-03-07 02:00:00,Detroit Pistons,Golden State Warriors,108.0,91.0,2008-2009,usa,nba
2009-03-07 01:00:00,Charlotte Hornets,Atlanta Hawks,98.0,91.0,2008-2009,usa,nba
2009-03-07 01:00:00,Orlando Magic,Brooklyn Nets,105.0,102.0,2008-2009,usa,nba
2009-03-07 01:00:00,Toronto Raptors,Miami Heat,102.0,108.0,2008-2009,usa,nba
2009-03-06 04:30:00,Denver Nuggets,Portland Trail Blazers,106.0,90.0,2008-2009,usa,nba
2009-03-06 02:00:00,New Orleans Pelicans,Dallas Mavericks,104.0,88.0,2008-2009,usa,nba
2009-03-05 04:30:00,Los Angeles Clippers,Memphis Grizzlies,95.0,118.0,2008-2009,usa,nba
2009-03-05 04:00:00,Portland Trail Blazers,Indiana Pacers,107.0,105.0,2008-2009,usa,nba
2009-03-05 03:00:00,Dallas Mavericks,San Antonio Spurs,107.0,102.0,2008-2009,usa,nba
2009-03-05 03:00:00,Utah Jazz,Houston Rockets,101.0,94.0,2008-2009,usa,nba
2009-03-05 02:30:00,Chicago Bulls,Golden State Warriors,110.0,88.0,2008-2009,usa,nba
2009-03-05 02:00:00,Oklahoma City Thunder,Washington Wizards,88.0,83.0,2008-2009,usa,nba
2009-03-05 01:30:00,Brooklyn Nets,Boston Celtics,111.0,115.0,2008-2009,usa,nba
2009-03-05 01:30:00,Miami Heat,Phoenix Suns,135.0,129.0,2008-2009,usa,nba
2009-03-05 01:30:00,New York Knicks,Atlanta Hawks,109.0,105.0,2008-2009,usa,nba
2009-03-05 01:00:00,Cleveland Cavaliers,Milwaukee Bucks,91.0,73.0,2008-2009,usa,nba
2009-03-04 04:30:00,Los Angeles Lakers,Memphis Grizzlies,99.0,89.0,2008-2009,usa,nba
2009-03-04 04:00:00,Sacramento Kings,Indiana Pacers,109.0,117.0,2008-2009,usa,nba
2009-03-04 02:30:00,Houston Rockets,Toronto Raptors,107.0,97.0,2008-2009,usa,nba
2009-03-04 02:00:00,Milwaukee Bucks,Brooklyn Nets,95.0,99.0,2008-2009,usa,nba
2009-03-04 02:00:00,Minnesota Timberwolves,Golden State Warriors,94.0,118.0,2008-2009,usa,nba
2009-03-04 01:30:00,Detroit Pistons,Denver Nuggets,100.0,95.0,2008-2009,usa,nba
2009-03-04 01:00:00,Charlotte Hornets,Chicago Bulls,96.0,80.0,2008-2009,usa,nba
2009-03-04 01:00:00,Orlando Magic,Phoenix Suns,111.0,99.0,2008-2009,usa,nba
2009-03-03 04:30:00,Los Angeles Clippers,San Antonio Spurs,78.0,106.0,2008-2009,usa,nba
2009-03-03 02:00:00,Oklahoma City Thunder,Dallas Mavericks,96.0,87.0,2008-2009,usa,nba
2009-03-03 01:30:00,Miami Heat,Cleveland Cavaliers,100.0,107.0,2008-2009,usa,nba
2009-03-03 01:00:00,Philadelphia 76ers,New Orleans Pelicans,91.0,98.0,2008-2009,usa,nba
2009-03-03 01:00:00,Washington Wizards,Atlanta Hawks,89.0,98.0,2008-2009,usa,nba
2009-03-02 03:00:00,Dallas Mavericks,Toronto Raptors,109.0,98.0,2008-2009,usa,nba
2009-03-02 03:00:00,Golden State Warriors,Utah Jazz,104.0,112.0,2008-2009,usa,nba
2009-03-02 02:00:00,Atlanta Hawks,Cleveland Cavaliers,87.0,88.0,2008-2009,usa,nba
2009-03-02 02:00:00,Portland Trail Blazers,San Antonio Spurs,102.0,84.0,2008-2009,usa,nba
2009-03-02 01:00:00,Indiana Pacers,Denver Nuggets,100.0,94.0,2008-2009,usa,nba
2009-03-02 01:00:00,Minnesota Timberwolves,Houston Rockets,94.0,105.0,2008-2009,usa,nba
2009-03-02 00:00:00,Brooklyn Nets,New Orleans Pelicans,96.0,99.0,2008-2009,usa,nba
2009-03-01 21:30:00,Phoenix Suns,Los Angeles Lakers,118.0,111.0,2008-2009,usa,nba
2009-03-01 19:00:00,Boston Celtics,Detroit Pistons,95.0,105.0,2008-2009,usa,nba
2009-03-01 04:30:00,Los Angeles Clippers,Charlotte Hornets,95.0,100.0,2008-2009,usa,nba
2009-03-01 03:00:00,Utah Jazz,Sacramento Kings,102.0,89.0,2008-2009,usa,nba
2009-03-01 02:30:00,Chicago Bulls,Houston Rockets,105.0,102.0,2008-2009,usa,nba
2009-03-01 02:30:00,Milwaukee Bucks,Washington Wizards,109.0,93.0,2008-2009,usa,nba
2009-03-01 02:00:00,Memphis Grizzlies,Oklahoma City Thunder,92.0,99.0,2008-2009,usa,nba
2009-03-01 01:30:00,Miami Heat,New York Knicks,120.0,115.0,2008-2009,usa,nba
2009-03-01 01:00:00,Philadelphia 76ers,Orlando Magic,100.0,106.0,2008-2009,usa,nba
2009-02-28 04:30:00,Golden State Warriors,Charlotte Hornets,109.0,112.0,2008-2009,usa,nba
2009-02-28 04:00:00,Sacramento Kings,Los Angeles Clippers,98.0,86.0,2008-2009,usa,nba
2009-02-28 03:30:00,San Antonio Spurs,Cleveland Cavaliers,86.0,97.0,2008-2009,usa,nba
2009-02-28 03:00:00,Denver Nuggets,Los Angeles Lakers,90.0,79.0,2008-2009,usa,nba
2009-02-28 03:00:00,Phoenix Suns,Toronto Raptors,133.0,113.0,2008-2009,usa,nba
2009-02-28 02:30:00,Dallas Mavericks,Oklahoma City Thunder,110.0,108.0,2008-2009,usa,nba
2009-02-28 02:00:00,Minnesota Timberwolves,Portland Trail Blazers,82.0,102.0,2008-2009,usa,nba
2009-02-28 02:00:00,New Orleans Pelicans,Milwaukee Bucks,95.0,94.0,2008-2009,usa,nba
2009-02-28 01:30:00,Atlanta Hawks,Miami Heat,91.0,83.0,2008-2009,usa,nba
2009-02-28 01:30:00,Boston Celtics,Indiana Pacers,104.0,99.0,2008-2009,usa,nba
2009-02-28 01:30:00,New York Knicks,Philadelphia 76ers,103.0,108.0,2008-2009,usa,nba
2009-02-28 01:00:00,Orlando Magic,Detroit Pistons,85.0,93.0,2008-2009,usa,nba
2009-02-28 01:00:00,Washington Wizards,Chicago Bulls,113.0,90.0,2008-2009,usa,nba
2009-02-27 04:30:00,Los Angeles Lakers,Phoenix Suns,132.0,106.0,2008-2009,usa,nba
2009-02-27 02:00:00,Houston Rockets,Cleveland Cavaliers,93.0,74.0,2008-2009,usa,nba
2009-02-26 04:30:00,Los Angeles Clippers,Boston Celtics,93.0,91.0,2008-2009,usa,nba
2009-02-26 04:00:00,Sacramento Kings,Charlotte Hornets,91.0,98.0,2008-2009,usa,nba
2009-02-26 03:00:00,Denver Nuggets,Atlanta Hawks,110.0,109.0,2008-2009,usa,nba
2009-02-26 02:30:00,Dallas Mavericks,Milwaukee Bucks,116.0,96.0,2008-2009,usa,nba
2009-02-26 02:30:00,San Antonio Spurs,Portland Trail Blazers,99.0,84.0,2008-2009,usa,nba
2009-02-26 02:00:00,Minnesota Timberwolves,Utah Jazz,103.0,120.0,2008-2009,usa,nba
2009-02-26 02:00:00,New Orleans Pelicans,Detroit Pistons,90.0,87.0,2008-2009,usa,nba
2009-02-26 01:30:00,Brooklyn Nets,Chicago Bulls,111.0,99.0,2008-2009,usa,nba
2009-02-26 01:30:00,New York Knicks,Orlando Magic,109.0,114.0,2008-2009,usa,nba
2009-02-26 01:00:00,Indiana Pacers,Memphis Grizzlies,104.0,99.0,2008-2009,usa,nba
2009-02-26 01:00:00,Washington Wizards,Philadelphia 76ers,98.0,106.0,2008-2009,usa,nba
2009-02-25 03:00:00,Phoenix Suns,Charlotte Hornets,112.0,102.0,2008-2009,usa,nba
2009-02-25 02:30:00,Houston Rockets,Portland Trail Blazers,98.0,94.0,2008-2009,usa,nba
2009-02-25 02:30:00,San Antonio Spurs,Dallas Mavericks,93.0,76.0,2008-2009,usa,nba
2009-02-25 02:00:00,Chicago Bulls,Orlando Magic,120.0,102.0,2008-2009,usa,nba
2009-02-25 02:00:00,Oklahoma City Thunder,Los Angeles Lakers,93.0,107.0,2008-2009,usa,nba
2009-02-25 01:30:00,Miami Heat,Detroit Pistons,103.0,91.0,2008-2009,usa,nba
2009-02-25 01:00:00,Cleveland Cavaliers,Memphis Grizzlies,94.0,79.0,2008-2009,usa,nba
2009-02-25 01:00:00,Toronto Raptors,Minnesota Timberwolves,118.0,110.0,2008-2009,usa,nba
2009-02-24 04:30:00,Los Angeles Clippers,Golden State Warriors,118.0,105.0,2008-2009,usa,nba
2009-02-24 04:00:00,Sacramento Kings,New Orleans Pelicans,105.0,112.0,2008-2009,usa,nba
2009-02-24 03:00:00,Denver Nuggets,Boston Celtics,76.0,114.0,2008-2009,usa,nba
2009-02-24 03:00:00,Utah Jazz,Atlanta Hawks,108.0,89.0,2008-2009,usa,nba
2009-02-24 01:30:00,Brooklyn Nets,Philadelphia 76ers,98.0,96.0,2008-2009,usa,nba
2009-02-24 01:30:00,New York Knicks,Indiana Pacers,123.0,119.0,2008-2009,usa,nba
2009-02-23 02:00:00,Cleveland Cavaliers,Detroit Pistons,99.0,78.0,2008-2009,usa,nba
2009-02-23 01:00:00,Minnesota Timberwolves,Los Angeles Lakers,108.0,111.0,2008-2009,usa,nba
2009-02-23 00:00:00,Portland Trail Blazers,Los Angeles Clippers,116.0,87.0,2008-2009,usa,nba
2009-02-22 23:30:00,Orlando Magic,Miami Heat,122.0,99.0,2008-2009,usa,nba
2009-02-22 23:00:00,Houston Rockets,Charlotte Hornets,99.0,78.0,2008-2009,usa,nba
2009-02-22 23:00:00,Milwaukee Bucks,Denver Nuggets,120.0,117.0,2008-2009,usa,nba
2009-02-22 20:30:00,Phoenix Suns,Boston Celtics,108.0,128.0,2008-2009,usa,nba
2009-02-22 18:00:00,Indiana Pacers,Chicago Bulls,98.0,91.0,2008-2009,usa,nba
2009-02-22 18:00:00,Toronto Raptors,New York Knicks,111.0,100.0,2008-2009,usa,nba
2009-02-22 04:30:00,Golden State Warriors,Oklahoma City Thunder,133.0,120.0,2008-2009,usa,nba
2009-02-22 03:00:00,Dallas Mavericks,Sacramento Kings,116.0,95.0,2008-2009,usa,nba
2009-02-22 03:00:00,Utah Jazz,New Orleans Pelicans,102.0,88.0,2008-2009,usa,nba
2009-02-22 02:00:00,Washington Wizards,San Antonio Spurs,67.0,98.0,2008-2009,usa,nba
2009-02-21 21:30:00,Miami Heat,Philadelphia 76ers,97.0,91.0,2008-2009,usa,nba
2009-02-21 04:30:00,Los Angeles Lakers,New Orleans Pelicans,115.0,111.0,2008-2009,usa,nba
2009-02-21 04:00:00,Portland Trail Blazers,Atlanta Hawks,108.0,98.0,2008-2009,usa,nba
2009-02-21 03:00:00,Phoenix Suns,Oklahoma City Thunder,140.0,118.0,2008-2009,usa,nba
2009-02-21 02:30:00,Chicago Bulls,Denver Nuggets,116.0,99.0,2008-2009,usa,nba
2009-02-21 02:30:00,Milwaukee Bucks,Cleveland Cavaliers,103.0,111.0,2008-2009,usa,nba
2009-02-21 02:00:00,Brooklyn Nets,Washington Wizards,96.0,107.0,2008-2009,usa,nba
2009-02-21 02:00:00,Houston Rockets,Dallas Mavericks,93.0,86.0,2008-2009,usa,nba
2009-02-21 02:00:00,Memphis Grizzlies,Sacramento Kings,106.0,115.0,2008-2009,usa,nba
2009-02-21 02:00:00,Minnesota Timberwolves,Indiana Pacers,105.0,112.0,2008-2009,usa,nba
2009-02-21 01:30:00,New York Knicks,Toronto Raptors,127.0,97.0,2008-2009,usa,nba
2009-02-21 01:00:00,Charlotte Hornets,Orlando Magic,80.0,92.0,2008-2009,usa,nba
2009-02-20 04:30:00,Utah Jazz,Boston Celtics,90.0,85.0,2008-2009,usa,nba
2009-02-20 02:00:00,Detroit Pistons,San Antonio Spurs,79.0,83.0,2008-2009,usa,nba
2009-02-19 04:30:00,Golden State Warriors,Los Angeles Lakers,121.0,129.0,2008-2009,usa,nba
2009-02-19 04:30:00,Los Angeles Clippers,Phoenix Suns,119.0,142.0,2008-2009,usa,nba
2009-02-19 04:00:00,Portland Trail Blazers,Memphis Grizzlies,94.0,90.0,2008-2009,usa,nba
2009-02-19 04:00:00,Sacramento Kings,Atlanta Hawks,100.0,105.0,2008-2009,usa,nba
2009-02-19 02:30:00,Dallas Mavericks,Brooklyn Nets,113.0,98.0,2008-2009,usa,nba
2009-02-19 02:00:00,Milwaukee Bucks,Chicago Bulls,104.0,113.0,2008-2009,usa,nba
2009-02-19 02:00:00,New Orleans Pelicans,Orlando Magic,117.0,85.0,2008-2009,usa,nba
2009-02-19 01:30:00,Miami Heat,Minnesota Timberwolves,104.0,111.0,2008-2009,usa,nba
2009-02-19 01:00:00,Charlotte Hornets,Indiana Pacers,103.0,94.0,2008-2009,usa,nba
2009-02-19 01:00:00,Philadelphia 76ers,Denver Nuggets,89.0,101.0,2008-2009,usa,nba
2009-02-19 01:00:00,Toronto Raptors,Cleveland Cavaliers,76.0,93.0,2008-2009,usa,nba
2009-02-18 04:30:00,Los Angeles Lakers,Atlanta Hawks,96.0,83.0,2008-2009,usa,nba
2009-02-18 03:00:00,Phoenix Suns,Los Angeles Clippers,140.0,100.0,2008-2009,usa,nba
2009-02-18 03:00:00,Utah Jazz,Memphis Grizzlies,117.0,99.0,2008-2009,usa,nba
2009-02-18 02:30:00,Houston Rockets,Brooklyn Nets,114.0,88.0,2008-2009,usa,nba
2009-02-18 02:00:00,Oklahoma City Thunder,New Orleans Pelicans,98.0,100.0,2008-2009,usa,nba
2009-02-18 01:30:00,Detroit Pistons,Milwaukee Bucks,86.0,92.0,2008-2009,usa,nba
2009-02-18 01:30:00,New York Knicks,San Antonio Spurs,112.0,107.0,2008-2009,usa,nba
2009-02-18 01:00:00,Indiana Pacers,Philadelphia 76ers,100.0,91.0,2008-2009,usa,nba
2009-02-18 01:00:00,Orlando Magic,Charlotte Hornets,107.0,102.0,2008-2009,usa,nba
2009-02-18 01:00:00,Washington Wizards,Minnesota Timberwolves,111.0,103.0,2008-2009,usa,nba
2009-02-16 02:00:00,West,East,146.0,119.0,2008-2009,usa,nba
2009-02-14 03:00:00,Sophomores,Rookies,122.0,116.0,2008-2009,usa,nba
2009-02-13 04:30:00,Golden State Warriors,Portland Trail Blazers,105.0,98.0,2008-2009,usa,nba
2009-02-13 03:30:00,Dallas Mavericks,Boston Celtics,92.0,99.0,2008-2009,usa,nba
2009-02-13 01:00:00,Chicago Bulls,Miami Heat,93.0,95.0,2008-2009,usa,nba
2009-02-12 04:30:00,Los Angeles Clippers,New York Knicks,128.0,124.0,2008-2009,usa,nba
2009-02-12 04:00:00,Portland Trail Blazers,Oklahoma City Thunder,106.0,92.0,2008-2009,usa,nba
2009-02-12 03:00:00,Utah Jazz,Los Angeles Lakers,113.0,109.0,2008-2009,usa,nba
2009-02-12 02:30:00,Houston Rockets,Sacramento Kings,94.0,82.0,2008-2009,usa,nba
2009-02-12 02:00:00,Milwaukee Bucks,Indiana Pacers,122.0,110.0,2008-2009,usa,nba
2009-02-12 02:00:00,New Orleans Pelicans,Boston Celtics,77.0,89.0,2008-2009,usa,nba
2009-02-12 01:30:00,Detroit Pistons,Atlanta Hawks,95.0,99.0,2008-2009,usa,nba
2009-02-12 01:00:00,Charlotte Hornets,Washington Wizards,101.0,89.0,2008-2009,usa,nba
2009-02-12 01:00:00,Cleveland Cavaliers,Phoenix Suns,109.0,92.0,2008-2009,usa,nba
2009-02-12 01:00:00,Orlando Magic,Denver Nuggets,73.0,82.0,2008-2009,usa,nba
2009-02-12 01:00:00,Philadelphia 76ers,Memphis Grizzlies,91.0,87.0,2008-2009,usa,nba
2009-02-12 01:00:00,Toronto Raptors,San Antonio Spurs,91.0,89.0,2008-2009,usa,nba
2009-02-11 04:30:00,Golden State Warriors,New York Knicks,144.0,127.0,2008-2009,usa,nba
2009-02-11 04:30:00,Los Angeles Lakers,Oklahoma City Thunder,105.0,98.0,2008-2009,usa,nba
2009-02-11 02:30:00,Chicago Bulls,Detroit Pistons,107.0,102.0,2008-2009,usa,nba
2009-02-11 02:30:00,Dallas Mavericks,Sacramento Kings,118.0,100.0,2008-2009,usa,nba
2009-02-11 02:00:00,Minnesota Timberwolves,Toronto Raptors,102.0,110.0,2008-2009,usa,nba
2009-02-11 01:30:00,Brooklyn Nets,San Antonio Spurs,93.0,108.0,2008-2009,usa,nba
2009-02-11 01:30:00,Miami Heat,Denver Nuggets,82.0,99.0,2008-2009,usa,nba
2009-02-11 01:00:00,Atlanta Hawks,Washington Wizards,111.0,90.0,2008-2009,usa,nba
2009-02-11 01:00:00,Indiana Pacers,Cleveland Cavaliers,96.0,95.0,2008-2009,usa,nba
2009-02-10 02:00:00,Memphis Grizzlies,New Orleans Pelicans,85.0,80.0,2008-2009,usa,nba
2009-02-10 02:00:00,Milwaukee Bucks,Houston Rockets,124.0,112.0,2008-2009,usa,nba
2009-02-10 01:00:00,Charlotte Hornets,Los Angeles Clippers,94.0,73.0,2008-2009,usa,nba
2009-02-10 01:00:00,Philadelphia 76ers,Phoenix Suns,108.0,91.0,2008-2009,usa,nba
2009-02-09 03:00:00,Golden State Warriors,Utah Jazz,116.0,96.0,2008-2009,usa,nba
2009-02-09 02:00:00,Detroit Pistons,Phoenix Suns,97.0,107.0,2008-2009,usa,nba
2009-02-09 01:00:00,New Orleans Pelicans,Minnesota Timberwolves,101.0,97.0,2008-2009,usa,nba
2009-02-09 01:00:00,Oklahoma City Thunder,Sacramento Kings,116.0,113.0,2008-2009,usa,nba
2009-02-09 00:00:00,Miami Heat,Charlotte Hornets,96.0,92.0,2008-2009,usa,nba
2009-02-09 00:00:00,Orlando Magic,Brooklyn Nets,101.0,84.0,2008-2009,usa,nba
2009-02-09 00:00:00,Portland Trail Blazers,New York Knicks,109.0,108.0,2008-2009,usa,nba
2009-02-09 00:00:00,Washington Wizards,Indiana Pacers,119.0,117.0,2008-2009,usa,nba
2009-02-08 21:30:00,Cleveland Cavaliers,Los Angeles Lakers,91.0,101.0,2008-2009,usa,nba
2009-02-08 19:00:00,Boston Celtics,San Antonio Spurs,99.0,105.0,2008-2009,usa,nba
2009-02-08 02:30:00,Dallas Mavericks,Chicago Bulls,115.0,114.0,2008-2009,usa,nba
2009-02-08 02:30:00,Houston Rockets,Minnesota Timberwolves,107.0,90.0,2008-2009,usa,nba
2009-02-08 02:30:00,Milwaukee Bucks,Detroit Pistons,121.0,126.0,2008-2009,usa,nba
2009-02-08 02:00:00,Memphis Grizzlies,Toronto Raptors,78.0,70.0,2008-2009,usa,nba
2009-02-08 01:30:00,Brooklyn Nets,Denver Nuggets,114.0,70.0,2008-2009,usa,nba
2009-02-08 01:00:00,Atlanta Hawks,Los Angeles Clippers,97.0,121.0,2008-2009,usa,nba
2009-02-08 01:00:00,Philadelphia 76ers,Miami Heat,94.0,84.0,2008-2009,usa,nba
