DT,Home,Away,Home_points,Away_points,season,country,league
2017-03-26 17:00:00,Mullsjo,Linkoping,3.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-25 19:00:00,Falun,Helsingborg,9.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-25 17:10:00,Storvreta,Dalen,3.0,2.0,2016-2017,sweden,svenska-superligan
2017-03-24 19:00:00,Linkoping,Mullsjo,4.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-23 19:00:00,Pixbo Wallenstam,Vaxjo,3.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-23 18:30:00,Dalen,Storvreta,1.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-23 18:30:00,Helsingborg,Falun,3.0,7.0,2016-2017,sweden,svenska-superligan
2017-03-21 19:00:00,Mullsjo,Linkoping,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-21 18:30:00,Falun,Helsingborg,7.0,1.0,2016-2017,sweden,svenska-superligan
2017-03-20 19:00:00,Vaxjo,Pixbo Wallenstam,9.0,3.0,2016-2017,sweden,svenska-superligan
2017-03-20 18:30:00,Storvreta,Dalen,2.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-19 16:00:00,Helsingborg,Falun,7.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-19 16:00:00,Linkoping,Mullsjo,5.0,6.0,2016-2017,sweden,svenska-superligan
2017-03-18 16:00:00,Dalen,Storvreta,0.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-18 16:00:00,Pixbo Wallenstam,Vaxjo,5.0,7.0,2016-2017,sweden,svenska-superligan
2017-03-17 19:10:00,Mullsjo,Linkoping,3.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-17 18:30:00,Falun,Helsingborg,9.0,2.0,2016-2017,sweden,svenska-superligan
2017-03-16 19:00:00,Vaxjo,Pixbo Wallenstam,2.0,1.0,2016-2017,sweden,svenska-superligan
2017-03-16 18:30:00,Storvreta,Dalen,6.0,1.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,AIK IBF,Karlstad,4.0,7.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,Dalen,Falun,7.0,3.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,Linkoping,Warberg,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,Mullsjo,Helsingborg,12.0,6.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,Pixbo Wallenstam,Storvreta,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,Sirius,Thorengruppen,7.0,3.0,2016-2017,sweden,svenska-superligan
2017-03-11 17:00:00,Vaxjo,Hollviken,8.0,7.0,2016-2017,sweden,svenska-superligan
2017-03-05 17:00:00,Sirius,Karlstad,5.0,3.0,2016-2017,sweden,svenska-superligan
2017-03-05 17:00:00,Thorengruppen,Storvreta,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-05 16:00:00,Warberg,Vaxjo,5.0,6.0,2016-2017,sweden,svenska-superligan
2017-03-04 17:00:00,Falun,AIK IBF,15.0,0.0,2016-2017,sweden,svenska-superligan
2017-03-04 15:00:00,Helsingborg,Linkoping,9.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-04 15:00:00,Hollviken,Pixbo Wallenstam,9.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-03 18:30:00,Dalen,Storvreta,7.0,4.0,2016-2017,sweden,svenska-superligan
2017-03-01 19:00:00,Hollviken,Helsingborg,7.0,6.0,2016-2017,sweden,svenska-superligan
2017-03-01 19:00:00,Pixbo Wallenstam,Warberg,2.0,6.0,2016-2017,sweden,svenska-superligan
2017-03-01 18:30:00,Thorengruppen,Falun,4.0,8.0,2016-2017,sweden,svenska-superligan
2017-03-01 18:00:00,Linkoping,Mullsjo,6.0,5.0,2016-2017,sweden,svenska-superligan
2017-03-01 18:00:00,Storvreta,Karlstad,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-28 19:00:00,AIK IBF,Dalen,6.0,7.0,2016-2017,sweden,svenska-superligan
2017-02-26 18:00:00,Hollviken,Mullsjo,1.0,7.0,2016-2017,sweden,svenska-superligan
2017-02-26 17:00:00,Karlstad,Thorengruppen,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-26 16:30:00,Vaxjo,Linkoping,5.0,8.0,2016-2017,sweden,svenska-superligan
2017-02-26 16:00:00,Helsingborg,Pixbo Wallenstam,3.0,2.0,2016-2017,sweden,svenska-superligan
2017-02-26 16:00:00,Sirius,Falun,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-23 19:00:00,Mullsjo,Vaxjo,6.0,7.0,2016-2017,sweden,svenska-superligan
2017-02-23 18:30:00,Helsingborg,Warberg,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-23 18:30:00,Storvreta,Sirius,9.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-22 19:00:00,Karlstad,Dalen,4.0,5.0,2016-2017,sweden,svenska-superligan
2017-02-22 19:00:00,Pixbo Wallenstam,Linkoping,3.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-21 19:00:00,AIK IBF,Thorengruppen,6.0,9.0,2016-2017,sweden,svenska-superligan
2017-02-19 18:00:00,Thorengruppen,Dalen,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-19 16:00:00,Pixbo Wallenstam,Vaxjo,4.0,5.0,2016-2017,sweden,svenska-superligan
2017-02-19 16:00:00,Sirius,AIK IBF,2.0,7.0,2016-2017,sweden,svenska-superligan
2017-02-19 16:00:00,Warberg,Mullsjo,2.0,5.0,2016-2017,sweden,svenska-superligan
2017-02-18 17:00:00,Falun,Storvreta,7.0,11.0,2016-2017,sweden,svenska-superligan
2017-02-18 15:00:00,Linkoping,Hollviken,5.0,1.0,2016-2017,sweden,svenska-superligan
2017-02-17 19:10:00,Mullsjo,Pixbo Wallenstam,8.0,8.0,2016-2017,sweden,svenska-superligan
2017-02-16 18:30:00,Dalen,Sirius,3.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-15 19:00:00,Vaxjo,Helsingborg,8.0,1.0,2016-2017,sweden,svenska-superligan
2017-02-15 19:00:00,Warberg,Hollviken,8.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-15 18:30:00,Falun,Karlstad,7.0,7.0,2016-2017,sweden,svenska-superligan
2017-02-14 18:30:00,Storvreta,AIK IBF,8.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-12 17:00:00,Thorengruppen,Helsingborg,7.0,6.0,2016-2017,sweden,svenska-superligan
2017-02-12 16:00:00,Linkoping,Dalen,7.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-12 16:00:00,Sirius,Vaxjo,3.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-12 13:00:00,Pixbo Wallenstam,Karlstad,6.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-11 18:00:00,Storvreta,Warberg,6.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-11 15:00:00,AIK IBF,Mullsjo,6.0,9.0,2016-2017,sweden,svenska-superligan
2017-02-11 15:00:00,Hollviken,Falun,5.0,9.0,2016-2017,sweden,svenska-superligan
2017-02-09 19:00:00,Warberg,Pixbo Wallenstam,6.0,8.0,2016-2017,sweden,svenska-superligan
2017-02-08 19:00:00,Karlstad,Storvreta,1.0,6.0,2016-2017,sweden,svenska-superligan
2017-02-08 19:00:00,Mullsjo,Linkoping,6.0,2.0,2016-2017,sweden,svenska-superligan
2017-02-08 18:30:00,Dalen,AIK IBF,2.0,1.0,2016-2017,sweden,svenska-superligan
2017-02-08 18:30:00,Falun,Thorengruppen,8.0,2.0,2016-2017,sweden,svenska-superligan
2017-02-07 19:00:00,Helsingborg,Hollviken,4.0,4.0,2016-2017,sweden,svenska-superligan
2017-02-02 18:30:00,Storvreta,Falun,6.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-01 19:00:00,Mullsjo,Hollviken,8.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-01 19:00:00,Pixbo Wallenstam,Helsingborg,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-02-01 18:30:00,Dalen,Thorengruppen,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-31 19:00:00,AIK IBF,Sirius,10.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-29 17:00:00,Karlstad,Warberg,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-29 17:00:00,Thorengruppen,Mullsjo,4.0,8.0,2016-2017,sweden,svenska-superligan
2017-01-29 16:30:00,Vaxjo,AIK IBF,12.0,7.0,2016-2017,sweden,svenska-superligan
2017-01-29 16:00:00,Falun,Pixbo Wallenstam,7.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-29 16:00:00,Helsingborg,Storvreta,2.0,9.0,2016-2017,sweden,svenska-superligan
2017-01-28 18:10:00,Sirius,Linkoping,2.0,6.0,2016-2017,sweden,svenska-superligan
2017-01-28 16:00:00,Hollviken,Dalen,3.0,2.0,2016-2017,sweden,svenska-superligan
2017-01-26 18:30:00,Dalen,Karlstad,4.0,2.0,2016-2017,sweden,svenska-superligan
2017-01-25 19:00:00,Hollviken,Linkoping,4.0,8.0,2016-2017,sweden,svenska-superligan
2017-01-25 18:30:00,Thorengruppen,AIK IBF,7.0,5.0,2016-2017,sweden,svenska-superligan
2017-01-24 19:00:00,Sirius,Storvreta,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-22 17:00:00,AIK IBF,Hollviken,8.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-22 17:00:00,Karlstad,Mullsjo,6.0,12.0,2016-2017,sweden,svenska-superligan
2017-01-22 16:00:00,Warberg,Dalen,4.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-21 18:10:00,Falun,Helsingborg,6.0,5.0,2016-2017,sweden,svenska-superligan
2017-01-21 18:00:00,Storvreta,Vaxjo,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-21 16:00:00,Pixbo Wallenstam,Sirius,7.0,7.0,2016-2017,sweden,svenska-superligan
2017-01-21 15:00:00,Linkoping,Thorengruppen,11.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-19 19:10:00,Vaxjo,Mullsjo,8.0,6.0,2016-2017,sweden,svenska-superligan
2017-01-19 19:00:00,AIK IBF,Storvreta,12.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-18 19:00:00,Karlstad,Falun,5.0,7.0,2016-2017,sweden,svenska-superligan
2017-01-18 19:00:00,Sirius,Dalen,6.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-18 18:00:00,Linkoping,Pixbo Wallenstam,4.0,9.0,2016-2017,sweden,svenska-superligan
2017-01-17 19:00:00,Warberg,Helsingborg,4.0,6.0,2016-2017,sweden,svenska-superligan
2017-01-15 19:00:00,Hollviken,Thorengruppen,7.0,1.0,2016-2017,sweden,svenska-superligan
2017-01-15 18:10:00,Mullsjo,Sirius,5.0,5.0,2016-2017,sweden,svenska-superligan
2017-01-15 16:00:00,Dalen,Vaxjo,1.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-15 16:00:00,Helsingborg,Karlstad,4.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-14 18:00:00,Storvreta,Linkoping,4.0,5.0,2016-2017,sweden,svenska-superligan
2017-01-14 17:00:00,Falun,Warberg,10.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-14 16:00:00,Pixbo Wallenstam,AIK IBF,6.0,9.0,2016-2017,sweden,svenska-superligan
2017-01-12 19:00:00,Warberg,Linkoping,1.0,6.0,2016-2017,sweden,svenska-superligan
2017-01-12 18:30:00,Thorengruppen,Sirius,6.0,11.0,2016-2017,sweden,svenska-superligan
2017-01-11 19:00:00,Helsingborg,Mullsjo,3.0,2.0,2016-2017,sweden,svenska-superligan
2017-01-11 19:00:00,Karlstad,AIK IBF,5.0,11.0,2016-2017,sweden,svenska-superligan
2017-01-11 18:30:00,Falun,Dalen,8.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-08 17:00:00,AIK IBF,Warberg,4.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-08 17:00:00,Mullsjo,Falun,5.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-08 17:00:00,Sirius,Hollviken,5.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-08 16:30:00,Vaxjo,Thorengruppen,3.0,5.0,2016-2017,sweden,svenska-superligan
2017-01-07 13:00:00,Dalen,Helsingborg,9.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-06 15:00:00,Linkoping,Karlstad,7.0,5.0,2016-2017,sweden,svenska-superligan
2017-01-04 19:30:00,Pixbo Wallenstam,Hollviken,0.0,1.0,2016-2017,sweden,svenska-superligan
2017-01-04 19:00:00,AIK IBF,Falun,6.0,11.0,2016-2017,sweden,svenska-superligan
2017-01-04 19:00:00,Karlstad,Sirius,8.0,3.0,2016-2017,sweden,svenska-superligan
2017-01-03 19:10:00,Vaxjo,Warberg,7.0,4.0,2016-2017,sweden,svenska-superligan
2017-01-03 19:00:00,Storvreta,Thorengruppen,8.0,6.0,2016-2017,sweden,svenska-superligan
2017-01-02 18:00:00,Linkoping,Helsingborg,5.0,4.0,2016-2017,sweden,svenska-superligan
2016-12-29 19:00:00,Warberg,Sirius,4.0,3.0,2016-2017,sweden,svenska-superligan
2016-12-29 18:30:00,Dalen,Mullsjo,5.0,6.0,2016-2017,sweden,svenska-superligan
2016-12-29 18:30:00,Helsingborg,AIK IBF,5.0,5.0,2016-2017,sweden,svenska-superligan
2016-12-28 19:00:00,Karlstad,Vaxjo,1.0,7.0,2016-2017,sweden,svenska-superligan
2016-12-28 18:30:00,Hollviken,Storvreta,6.0,9.0,2016-2017,sweden,svenska-superligan
2016-12-28 18:30:00,Thorengruppen,Pixbo Wallenstam,5.0,7.0,2016-2017,sweden,svenska-superligan
2016-12-27 18:30:00,Falun,Linkoping,12.0,4.0,2016-2017,sweden,svenska-superligan
2016-12-21 19:00:00,Vaxjo,Pixbo Wallenstam,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-12-20 19:00:00,Mullsjo,Warberg,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-12-18 16:00:00,Helsingborg,Vaxjo,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-12-18 13:00:00,Thorengruppen,Karlstad,6.0,7.0,2016-2017,sweden,svenska-superligan
2016-12-17 18:10:00,Pixbo Wallenstam,Mullsjo,6.0,8.0,2016-2017,sweden,svenska-superligan
2016-12-17 18:00:00,Storvreta,Dalen,4.0,4.0,2016-2017,sweden,svenska-superligan
2016-12-17 17:00:00,Falun,Sirius,4.0,6.0,2016-2017,sweden,svenska-superligan
2016-12-17 15:00:00,Hollviken,Warberg,6.0,2.0,2016-2017,sweden,svenska-superligan
2016-12-15 19:00:00,Linkoping,Vaxjo,4.0,3.0,2016-2017,sweden,svenska-superligan
2016-11-21 19:10:00,Vaxjo,Falun,10.0,4.0,2016-2017,sweden,svenska-superligan
2016-11-20 17:00:00,Karlstad,Hollviken,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-11-20 17:00:00,Mullsjo,Storvreta,9.0,6.0,2016-2017,sweden,svenska-superligan
2016-11-20 16:00:00,Sirius,Helsingborg,6.0,4.0,2016-2017,sweden,svenska-superligan
2016-11-20 16:00:00,Warberg,Thorengruppen,4.0,5.0,2016-2017,sweden,svenska-superligan
2016-11-20 14:00:00,Linkoping,AIK IBF,2.0,3.0,2016-2017,sweden,svenska-superligan
2016-11-19 16:00:00,Dalen,Pixbo Wallenstam,1.0,5.0,2016-2017,sweden,svenska-superligan
2016-11-17 19:00:00,Thorengruppen,Falun,9.0,7.0,2016-2017,sweden,svenska-superligan
2016-11-16 19:30:00,Pixbo Wallenstam,Warberg,6.0,7.0,2016-2017,sweden,svenska-superligan
2016-11-16 19:00:00,AIK IBF,Dalen,1.0,7.0,2016-2017,sweden,svenska-superligan
2016-11-16 19:00:00,Hollviken,Helsingborg,4.0,7.0,2016-2017,sweden,svenska-superligan
2016-11-16 18:00:00,Linkoping,Mullsjo,2.0,2.0,2016-2017,sweden,svenska-superligan
2016-11-16 18:00:00,Storvreta,Karlstad,9.0,3.0,2016-2017,sweden,svenska-superligan
2016-11-13 17:00:00,Dalen,Linkoping,3.0,4.0,2016-2017,sweden,svenska-superligan
2016-11-13 17:00:00,Karlstad,Pixbo Wallenstam,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-11-13 16:30:00,Vaxjo,Sirius,5.0,3.0,2016-2017,sweden,svenska-superligan
2016-11-13 16:00:00,Helsingborg,Thorengruppen,8.0,1.0,2016-2017,sweden,svenska-superligan
2016-11-13 16:00:00,Warberg,Storvreta,2.0,7.0,2016-2017,sweden,svenska-superligan
2016-11-12 17:00:00,Falun,Hollviken,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-11-11 18:10:00,Mullsjo,AIK IBF,11.0,10.0,2016-2017,sweden,svenska-superligan
2016-11-09 19:00:00,Hollviken,Vaxjo,2.0,8.0,2016-2017,sweden,svenska-superligan
2016-10-30 17:00:00,AIK IBF,Vaxjo,7.0,10.0,2016-2017,sweden,svenska-superligan
2016-10-30 17:00:00,Mullsjo,Thorengruppen,7.0,4.0,2016-2017,sweden,svenska-superligan
2016-10-30 16:00:00,Dalen,Hollviken,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-30 16:00:00,Linkoping,Sirius,6.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-30 16:00:00,Pixbo Wallenstam,Falun,10.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-30 16:00:00,Warberg,Karlstad,5.0,6.0,2016-2017,sweden,svenska-superligan
2016-10-29 18:00:00,Storvreta,Helsingborg,6.0,2.0,2016-2017,sweden,svenska-superligan
2016-10-27 19:00:00,Sirius,AIK IBF,4.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-26 19:00:00,Hollviken,Mullsjo,5.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-26 19:00:00,Vaxjo,Linkoping,2.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-26 18:30:00,Falun,Storvreta,7.0,4.0,2016-2017,sweden,svenska-superligan
2016-10-26 18:30:00,Helsingborg,Pixbo Wallenstam,10.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-26 18:30:00,Thorengruppen,Dalen,0.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-23 17:00:00,Dalen,Warberg,4.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-23 17:00:00,Mullsjo,Karlstad,5.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-23 17:00:00,Sirius,Pixbo Wallenstam,3.0,6.0,2016-2017,sweden,svenska-superligan
2016-10-23 16:30:00,Vaxjo,Storvreta,6.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-23 16:00:00,Helsingborg,Falun,3.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-22 17:00:00,Thorengruppen,Linkoping,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-22 15:00:00,Hollviken,AIK IBF,6.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-19 19:30:00,Pixbo Wallenstam,Vaxjo,5.0,4.0,2016-2017,sweden,svenska-superligan
2016-10-19 18:30:00,Storvreta,Sirius,7.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-19 18:00:00,Linkoping,Hollviken,6.0,2.0,2016-2017,sweden,svenska-superligan
2016-10-18 19:00:00,AIK IBF,Thorengruppen,8.0,4.0,2016-2017,sweden,svenska-superligan
2016-10-18 19:00:00,Warberg,Mullsjo,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-18 18:30:00,Karlstad,Dalen,4.0,8.0,2016-2017,sweden,svenska-superligan
2016-10-16 17:00:00,Karlstad,Helsingborg,2.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-16 16:30:00,Vaxjo,Dalen,2.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-16 16:00:00,Sirius,Mullsjo,4.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-16 16:00:00,Thorengruppen,Hollviken,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-10-16 16:00:00,Warberg,Falun,5.0,8.0,2016-2017,sweden,svenska-superligan
2016-10-15 20:00:00,AIK IBF,Pixbo Wallenstam,5.0,6.0,2016-2017,sweden,svenska-superligan
2016-10-15 15:00:00,Linkoping,Storvreta,4.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-13 18:30:00,Dalen,Sirius,6.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-12 19:30:00,Pixbo Wallenstam,Linkoping,11.0,8.0,2016-2017,sweden,svenska-superligan
2016-10-12 19:10:00,Storvreta,AIK IBF,3.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-12 19:00:00,Helsingborg,Warberg,9.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-12 19:00:00,Mullsjo,Vaxjo,4.0,7.0,2016-2017,sweden,svenska-superligan
2016-10-12 18:30:00,Falun,Karlstad,14.0,2.0,2016-2017,sweden,svenska-superligan
2016-10-09 18:10:00,Helsingborg,Dalen,4.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-09 17:00:00,Karlstad,Linkoping,7.0,5.0,2016-2017,sweden,svenska-superligan
2016-10-09 17:00:00,Storvreta,Pixbo Wallenstam,11.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-09 16:00:00,Warberg,AIK IBF,5.0,3.0,2016-2017,sweden,svenska-superligan
2016-10-09 14:00:00,Thorengruppen,Vaxjo,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-10-08 16:00:00,Falun,Mullsjo,13.0,4.0,2016-2017,sweden,svenska-superligan
2016-10-08 15:10:00,Hollviken,Sirius,6.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-30 20:30:00,Mullsjo,Helsingborg,7.0,5.0,2016-2017,sweden,svenska-superligan
2016-09-30 19:00:00,Linkoping,Warberg,6.0,4.0,2016-2017,sweden,svenska-superligan
2016-09-29 19:00:00,Vaxjo,Hollviken,9.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-29 18:30:00,Dalen,Falun,4.0,8.0,2016-2017,sweden,svenska-superligan
2016-09-28 19:00:00,AIK IBF,Karlstad,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-28 19:00:00,Sirius,Thorengruppen,4.0,1.0,2016-2017,sweden,svenska-superligan
2016-09-25 17:00:00,AIK IBF,Helsingborg,9.0,8.0,2016-2017,sweden,svenska-superligan
2016-09-25 17:00:00,Mullsjo,Dalen,5.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-25 16:30:00,Vaxjo,Karlstad,9.0,7.0,2016-2017,sweden,svenska-superligan
2016-09-25 16:00:00,Storvreta,Hollviken,5.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-24 18:10:00,Sirius,Warberg,4.0,5.0,2016-2017,sweden,svenska-superligan
2016-09-24 15:30:00,Pixbo Wallenstam,Thorengruppen,8.0,3.0,2016-2017,sweden,svenska-superligan
2016-09-24 15:00:00,Linkoping,Falun,3.0,5.0,2016-2017,sweden,svenska-superligan
2016-09-22 19:00:00,Warberg,Vaxjo,3.0,5.0,2016-2017,sweden,svenska-superligan
2016-09-22 18:30:00,Helsingborg,Linkoping,6.0,5.0,2016-2017,sweden,svenska-superligan
2016-09-21 19:00:00,Hollviken,Pixbo Wallenstam,5.0,8.0,2016-2017,sweden,svenska-superligan
2016-09-21 19:00:00,Karlstad,Sirius,3.0,3.0,2016-2017,sweden,svenska-superligan
2016-09-21 18:30:00,Falun,AIK IBF,17.0,2.0,2016-2017,sweden,svenska-superligan
2016-09-21 18:30:00,Thorengruppen,Storvreta,2.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-18 18:00:00,Helsingborg,Sirius,5.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-18 17:30:00,AIK IBF,Linkoping,7.0,4.0,2016-2017,sweden,svenska-superligan
2016-09-18 17:00:00,Hollviken,Karlstad,6.0,3.0,2016-2017,sweden,svenska-superligan
2016-09-18 17:00:00,Thorengruppen,Warberg,3.0,2.0,2016-2017,sweden,svenska-superligan
2016-09-17 18:00:00,Storvreta,Mullsjo,4.0,7.0,2016-2017,sweden,svenska-superligan
2016-09-17 17:00:00,Falun,Vaxjo,6.0,9.0,2016-2017,sweden,svenska-superligan
2016-09-17 15:30:00,Pixbo Wallenstam,Dalen,3.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-15 18:30:00,Dalen,Storvreta,6.0,3.0,2016-2017,sweden,svenska-superligan
2016-09-14 19:00:00,Karlstad,Thorengruppen,7.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-14 19:00:00,Mullsjo,Pixbo Wallenstam,3.0,8.0,2016-2017,sweden,svenska-superligan
2016-09-14 19:00:00,Sirius,Falun,4.0,7.0,2016-2017,sweden,svenska-superligan
2016-09-14 19:00:00,Vaxjo,Helsingborg,2.0,6.0,2016-2017,sweden,svenska-superligan
2016-09-14 19:00:00,Warberg,Hollviken,8.0,5.0,2016-2017,sweden,svenska-superligan
2016-04-16 15:15:00,Storvreta,Linkoping,5.0,4.0,2015-2016,sweden,svenska-superligan
2016-04-10 13:40:00,Falun,Storvreta,4.0,6.0,2015-2016,sweden,svenska-superligan
2016-04-08 19:00:00,Storvreta,Falun,2.0,3.0,2015-2016,sweden,svenska-superligan
2016-04-08 18:30:00,Linkoping,Dalen,8.0,4.0,2015-2016,sweden,svenska-superligan
2016-04-06 18:30:00,Dalen,Linkoping,4.0,5.0,2015-2016,sweden,svenska-superligan
2016-04-06 18:30:00,Falun,Storvreta,4.0,3.0,2015-2016,sweden,svenska-superligan
2016-04-04 19:10:00,Linkoping,Dalen,8.0,7.0,2015-2016,sweden,svenska-superligan
2016-04-03 17:00:00,Storvreta,Falun,9.0,3.0,2015-2016,sweden,svenska-superligan
2016-04-01 18:30:00,Dalen,Linkoping,4.0,1.0,2015-2016,sweden,svenska-superligan
2016-03-31 18:30:00,Falun,Storvreta,2.0,8.0,2015-2016,sweden,svenska-superligan
2016-03-30 18:30:00,Linkoping,Dalen,4.0,7.0,2015-2016,sweden,svenska-superligan
2016-03-29 19:10:00,Storvreta,Falun,4.0,2.0,2015-2016,sweden,svenska-superligan
2016-03-28 16:40:00,Dalen,Linkoping,3.0,5.0,2015-2016,sweden,svenska-superligan
2016-03-27 17:00:00,Falun,Storvreta,4.0,3.0,2015-2016,sweden,svenska-superligan
2016-03-24 18:30:00,Falun,Mullsjo,9.0,3.0,2015-2016,sweden,svenska-superligan
2016-03-22 19:10:00,Mullsjo,Falun,4.0,3.0,2015-2016,sweden,svenska-superligan
2016-03-20 13:40:00,Pixbo Wallenstam,Linkoping,3.0,6.0,2015-2016,sweden,svenska-superligan
2016-03-19 17:00:00,Falun,Mullsjo,5.0,1.0,2015-2016,sweden,svenska-superligan
2016-03-19 17:00:00,Storvreta,Helsingborg,7.0,5.0,2015-2016,sweden,svenska-superligan
2016-03-18 19:10:00,Linkoping,Pixbo Wallenstam,9.0,5.0,2015-2016,sweden,svenska-superligan
2016-03-18 18:30:00,Dalen,Vaxjo,5.0,4.0,2015-2016,sweden,svenska-superligan
2016-03-17 19:10:00,Mullsjo,Falun,2.0,4.0,2015-2016,sweden,svenska-superligan
2016-03-17 18:30:00,Helsingborg,Storvreta,3.0,5.0,2015-2016,sweden,svenska-superligan
2016-03-15 19:10:00,Pixbo Wallenstam,Linkoping,5.0,6.0,2015-2016,sweden,svenska-superligan
2016-03-15 19:10:00,Vaxjo,Dalen,3.0,5.0,2015-2016,sweden,svenska-superligan
2016-03-15 18:30:00,Falun,Mullsjo,6.0,3.0,2015-2016,sweden,svenska-superligan
